invoice_id,issued_at,due_at,total,status,currency,customer_id
INV-00000351,2024-04-29,2024-06-26,119.49,paid,MXN,CUS-0005370
INV-00000352,2025-02-05,2025-03-24,45.0,paid,CLP,CUS-0006007
INV-00000353,2025-01-31,2025-02-10,106.51,pending,PEN,CUS-0002847
INV-00000354,2023-01-31,2023-03-25,35.3,paid,USD,CUS-0005936
INV-00000355,2024-03-02,2024-03-31,76.06,paid,BRL,CUS-0008247
INV-00000356,2025-12-15,2025-12-29,149.12,overdue,CLP,CUS-0001622
INV-00000357,2024-02-21,2024-02-29,135.87,paid,USD,CUS-0002456
INV-00000358,2023-11-14,2023-11-24,557.83,paid,USD,CUS-0008857
INV-00000359,2022-07-24,2022-09-14,55.83,paid,USD,CUS-0005263
INV-00000360,2025-02-16,2025-04-10,213.3,overdue,EUR,CUS-0001972
INV-00000361,2025-09-19,2025-10-13,81.73,paid,ARS,CUS-0003496
INV-00000362,2025-11-03,2025-12-25,65.11,pending,CLP,CUS-0004716
INV-00000363,2023-01-24,2023-02-26,33.9,paid,CLP,CUS-0002371
INV-00000364,2025-01-23,2025-03-04,97.9,paid,CLP,CUS-0002784
INV-00000365,2025-01-06,2025-01-21,13.93,paid,USD,CUS-0009790
INV-00000366,2023-07-07,2023-08-22,9.86,paid,MXN,CUS-0002145
INV-00000367,2022-03-08,2022-03-21,116.71,paid,CLP,CUS-0009878
INV-00000368,2025-12-23,2026-02-17,119.46,paid,ARS,CUS-0005651
INV-00000369,2022-04-25,2022-06-14,92.65,paid,EUR,CUS-0006620
INV-00000370,2025-11-16,2025-12-20,182.43,paid,COP,CUS-0002837
INV-00000371,2023-08-31,2023-10-20,127.0,overdue,COP,CUS-0001838
INV-00000372,2024-04-08,2024-05-12,185.18,paid,EUR,CUS-0008382
INV-00000373,2023-08-11,2023-08-23,122.73,paid,USD,CUS-0004901
INV-00000374,2024-08-29,2024-10-26,99.13,pending,USD,CUS-0005607
INV-00000375,2023-07-12,2023-09-07,94.36,paid,EUR,CUS-0008468
INV-00000376,2024-04-05,2024-04-29,115.95,paid,USD,CUS-0008334
INV-00000377,2024-07-18,2024-09-12,349.85,paid,EUR,CUS-0004571
INV-00000378,2023-07-02,2023-08-05,305.47,pending,COP,CUS-0005430
INV-00000379,2024-08-21,2024-09-18,145.8,paid,CLP,CUS-0009505
INV-00000380,2023-11-20,2023-12-17,127.24,paid,CLP,CUS-0000591
INV-00000381,2025-11-07,2025-12-20,123.01,pending,USD,CUS-0006093
INV-00000382,2023-09-07,2023-10-04,85.39,overdue,MXN,CUS-0005164
INV-00000383,2024-11-17,2024-12-06,211.54,paid,USD,CUS-0001002
INV-00000384,2024-03-18,2024-05-01,123.65,paid,MXN,CUS-0005410
INV-00000385,2025-07-23,2025-08-31,83.23,paid,MXN,CUS-0003981
INV-00000386,2025-05-17,2025-07-11,294.42,paid,BRL,CUS-0002715
INV-00000387,2022-08-28,2022-10-06,15.31,paid,BRL,CUS-0002601
INV-00000388,2023-03-05,2023-04-22,106.03,paid,CLP,CUS-0005661
INV-00000389,2023-06-18,2023-08-05,156.19,pending,CLP,CUS-0006433
INV-00000390,2022-04-06,2022-04-20,196.93,paid,CLP,CUS-0001817
INV-00000391,2025-10-24,2025-11-05,188.41,paid,CLP,CUS-0004669
INV-00000392,2022-10-10,2022-11-09,188.66,overdue,USD,CUS-0005362
INV-00000393,2023-03-19,2023-05-08,51.25,paid,USD,CUS-0000472
INV-00000394,2022-05-10,2022-06-24,107.67,pending,MXN,CUS-0004698
INV-00000395,2024-09-16,2024-10-18,95.68,paid,PEN,CUS-0001577
INV-00000396,2024-09-05,2024-09-16,22.6,paid,EUR,CUS-0000413
INV-00000397,2024-01-01,2024-02-28,92.16,pending,USD,CUS-0007780
INV-00000398,2022-12-20,2023-01-15,144.19,paid,CLP,CUS-0000220
INV-00000399,2024-05-28,2024-07-04,94.43,paid,ARS,CUS-0009025
INV-00000400,2022-06-11,2022-08-07,29.71,paid,COP,CUS-0005019
INV-00000401,2024-02-15,2024-03-30,110.99,overdue,USD,CUS-0008358
INV-00000402,2025-02-27,2025-04-17,162.81,pending,USD,CUS-0002100
INV-00000403,2022-04-24,2022-05-11,121.32,paid,MXN,CUS-0003380
INV-00000404,2024-08-05,2024-08-17,278.58,overdue,CLP,CUS-0005508
INV-00000405,2024-01-11,2024-02-29,32.98,pending,CLP,CUS-0004337
INV-00000406,2022-12-02,2022-12-26,40.97,paid,CLP,CUS-0008819
INV-00000407,2025-03-07,2025-04-15,80.42,overdue,BRL,CUS-0005944
INV-00000408,2023-09-18,2023-11-02,187.12,pending,CLP,CUS-0001443
INV-00000409,2022-12-08,2023-01-03,184.72,paid,USD,CUS-0005773
INV-00000410,2024-04-12,2024-04-26,88.58,paid,USD,CUS-0007186
INV-00000411,2025-01-26,2025-03-21,57.82,pending,MXN,CUS-0002525
INV-00000412,2025-09-11,2025-10-25,54.86,paid,CLP,CUS-0004985
INV-00000413,2024-06-23,2024-08-08,126.0,pending,USD,CUS-0005098
INV-00000414,2024-03-13,2024-04-28,36.2,paid,CLP,CUS-0005964
INV-00000415,2023-03-23,2023-04-18,195.07,paid,USD,CUS-0000098
INV-00000416,2025-03-20,2025-03-28,21.63,paid,CLP,CUS-0001304
INV-00000417,2023-03-29,2023-04-12,129.07,paid,COP,CUS-0001035
INV-00000418,2023-05-01,2023-05-27,75.5,paid,PEN,CUS-0002725
INV-00000419,2024-03-22,2024-04-05,256.23,paid,ARS,CUS-0009817
INV-00000420,2023-05-15,2023-06-27,172.62,pending,EUR,CUS-0005187
INV-00000421,2025-06-24,2025-07-21,35.97,paid,CLP,CUS-0009457
INV-00000422,2024-10-19,2024-11-16,61.37,overdue,BRL,CUS-0009775
INV-00000423,2023-10-01,2023-11-11,52.41,paid,COP,CUS-0000200
INV-00000424,2022-12-10,2023-01-10,66.4,pending,CLP,CUS-0005363
INV-00000425,2023-07-23,2023-08-31,36.09,overdue,USD,CUS-0004710
INV-00000426,2023-11-20,2024-01-08,42.95,pending,USD,CUS-0006895
INV-00000427,2024-12-12,2025-01-03,89.96,paid,EUR,CUS-0002131
INV-00000428,2022-10-22,2022-11-17,15.38,pending,USD,CUS-0009487
INV-00000429,2024-09-21,2024-10-24,127.46,paid,ARS,CUS-0001991
INV-00000430,2022-11-19,2023-01-16,25.89,paid,CLP,CUS-0005686
INV-00000431,2022-11-12,2022-11-21,61.49,paid,CLP,CUS-0005066
INV-00000432,2025-02-14,2025-03-03,1638.05,overdue,ARS,CUS-0006227
INV-00000433,2022-05-16,2022-05-25,161.68,pending,USD,CUS-0005279
INV-00000434,2025-08-04,2025-09-24,166.11,pending,CLP,CUS-0008351
INV-00000435,2022-08-23,2022-08-31,195.84,overdue,CLP,CUS-0001302
INV-00000436,2024-05-13,2024-07-05,78.3,paid,CLP,CUS-0009979
INV-00000437,2024-10-17,2024-11-08,20.45,overdue,MXN,CUS-0004938
INV-00000438,2023-12-14,2024-01-07,192.23,overdue,USD,CUS-0002425
INV-00000439,2025-05-31,2025-06-15,259.17,paid,USD,CUS-0005253
INV-00000440,2022-04-16,2022-05-04,364.82,pending,USD,CUS-0001121
INV-00000441,2023-11-15,2024-01-11,13.1,overdue,COP,CUS-0006746
INV-00000442,2023-09-18,2023-10-19,182.98,paid,USD,CUS-0009060
INV-00000443,2024-11-15,2024-11-22,56.73,paid,CLP,CUS-0007812
INV-00000444,2024-11-04,2024-12-29,58.04,paid,USD,CUS-0004646
INV-00000445,2024-10-15,2024-11-26,82.17,overdue,MXN,CUS-0006189
INV-00000446,2024-10-14,2024-12-08,211.07,paid,CLP,CUS-0002991
INV-00000447,2023-08-23,2023-09-22,6.08,pending,USD,CUS-0002408
INV-00000448,2022-02-06,2022-02-27,45.23,pending,CLP,CUS-0009581
INV-00000449,2024-08-06,2024-09-08,18.76,overdue,USD,CUS-0000787
INV-00000450,2024-12-02,2025-01-21,147.86,overdue,COP,CUS-0008188
INV-00000451,2023-09-27,2023-11-09,87.72,paid,EUR,CUS-0001273
INV-00000452,2022-07-11,2022-09-02,23.41,paid,CLP,CUS-0000259
INV-00000453,2022-10-13,2022-11-23,181.84,overdue,CLP,CUS-0001429
INV-00000454,2025-07-21,2025-08-16,62.73,pending,EUR,CUS-0001884
INV-00000455,2024-10-20,2024-11-24,76.46,overdue,BRL,CUS-0008677
INV-00000456,2023-05-19,2023-07-01,85.5,paid,CLP,CUS-0003754
INV-00000457,2025-05-07,2025-05-27,40.57,paid,MXN,CUS-0008181
INV-00000458,2025-02-03,2025-02-15,186.44,paid,EUR,CUS-0009497
INV-00000459,2024-08-17,2024-09-28,130.88,paid,ARS,CUS-0005463
INV-00000460,2024-02-02,2024-02-14,39.44,paid,CLP,CUS-0000490
INV-00000461,2024-08-26,2024-10-10,189.33,paid,MXN,CUS-0001381
INV-00000462,2023-12-04,2024-01-17,94.27,paid,USD,CUS-0002820
INV-00000463,2023-07-27,2023-09-03,166.55,paid,CLP,CUS-0008597
INV-00000464,2024-08-03,2024-09-17,70.69,paid,EUR,CUS-0006871
INV-00000465,2023-01-05,2023-02-11,113.86,paid,CLP,CUS-0003264
INV-00000466,2023-05-21,2023-06-28,208.48,overdue,MXN,CUS-0009279
INV-00000467,2022-03-10,2022-04-21,115.11,pending,USD,CUS-0004263
INV-00000468,2025-07-19,2025-09-06,64.6,overdue,BRL,CUS-0005969
INV-00000469,2025-01-18,2025-01-25,134.97,paid,CLP,CUS-0008543
INV-00000470,2024-06-18,2024-08-04,26.68,paid,CLP,CUS-0001841
INV-00000471,2023-01-15,2023-01-31,59.09,pending,EUR,CUS-0004449
INV-00000472,2022-12-22,2023-01-28,5.66,pending,CLP,CUS-0000773
INV-00000473,2024-04-08,2024-05-13,284.37,paid,USD,CUS-0005007
INV-00000474,2023-12-12,2024-02-08,34.89,paid,CLP,CUS-0001550
INV-00000475,2022-07-13,2022-07-31,32.98,paid,USD,CUS-0006885
INV-00000476,2023-05-16,2023-05-24,46.07,paid,COP,CUS-0003806
INV-00000477,2025-01-17,2025-01-26,83.95,paid,USD,CUS-0005314
INV-00000478,2025-11-29,2025-12-06,261.9,paid,ARS,CUS-0000036
INV-00000479,2023-02-06,2023-04-01,138.27,paid,CLP,CUS-0008343
INV-00000480,2023-05-17,2023-06-30,94.97,paid,USD,CUS-0004522
INV-00000481,2023-06-22,2023-08-10,30.12,pending,USD,CUS-0009277
INV-00000482,2025-05-03,2025-06-19,312.9,pending,BRL,CUS-0005016
INV-00000483,2023-06-25,2023-07-04,94.64,overdue,CLP,CUS-0005962
INV-00000484,2023-07-31,2023-09-10,187.72,paid,COP,CUS-0002343
INV-00000485,2022-11-20,2023-01-07,341.16,paid,MXN,CUS-0000296
INV-00000486,2022-07-30,2022-08-25,295.58,paid,ARS,CUS-0007466
INV-00000487,2025-04-28,2025-06-01,26.16,paid,CLP,CUS-0003101
INV-00000488,2023-11-19,2023-12-23,46.68,paid,CLP,CUS-0002911
INV-00000489,2025-12-21,2025-12-29,49.59,paid,USD,CUS-0000617
INV-00000490,2023-05-19,2023-07-02,281.74,pending,CLP,CUS-0000616
INV-00000491,2023-05-20,2023-06-23,17.55,paid,USD,CUS-0004321
INV-00000492,2025-03-27,2025-05-10,123.49,paid,USD,CUS-0007745
INV-00000493,2023-09-04,2023-09-13,109.08,overdue,CLP,CUS-0008874
INV-00000494,2022-07-09,2022-09-05,202.4,paid,MXN,CUS-0004476
INV-00000495,2024-06-20,2024-07-01,182.66,overdue,BRL,CUS-0006830
INV-00000496,2022-04-12,2022-05-15,88.19,paid,CLP,CUS-0001226
INV-00000497,2023-01-27,2023-03-22,64.35,paid,COP,CUS-0001693
INV-00000498,2024-08-13,2024-09-24,141.63,pending,USD,CUS-0003918
INV-00000499,2024-07-29,2024-09-06,301.99,paid,CLP,CUS-0003656
INV-00000500,2023-10-31,2023-11-29,247.56,paid,USD,CUS-0000269
INV-00000501,2022-11-12,2022-12-14,114.78,paid,MXN,CUS-0001398
INV-00000502,2023-12-15,2024-01-10,28.15,paid,CLP,CUS-0006660
INV-00000503,2024-03-08,2024-04-09,34.63,paid,EUR,CUS-0004953
INV-00000504,2022-08-12,2022-09-29,291.73,paid,EUR,CUS-0000280
INV-00000505,2023-03-31,2023-05-11,493.36,paid,USD,CUS-0001319
INV-00000506,2025-04-01,2025-05-14,528.85,paid,CLP,CUS-0002442
INV-00000507,2024-08-18,2024-09-16,119.51,pending,EUR,CUS-0007643
INV-00000508,2022-02-15,2022-04-15,134.69,paid,CLP,CUS-0009260
INV-00000509,2022-04-17,2022-06-09,222.5,paid,EUR,CUS-0004063
INV-00000510,2025-02-12,2025-03-10,44.78,paid,CLP,CUS-0009986
INV-00000511,2025-05-03,2025-05-17,84.45,paid,EUR,CUS-0005399
INV-00000512,2025-08-22,2025-09-16,104.28,pending,EUR,CUS-0007486
INV-00000513,2025-10-16,2025-11-17,337.83,pending,CLP,CUS-0002570
INV-00000514,2024-05-14,2024-06-14,84.31,paid,CLP,CUS-0007441
INV-00000515,2024-11-10,2025-01-08,51.02,paid,CLP,CUS-0009109
INV-00000516,2023-07-17,2023-09-12,109.38,paid,USD,CUS-0004600
INV-00000517,2023-11-28,2023-12-09,176.63,paid,EUR,CUS-0002449
INV-00000518,2023-04-03,2023-04-11,100.41,paid,CLP,CUS-0009350
INV-00000519,2024-08-31,2024-09-29,143.0,overdue,CLP,CUS-0000796
INV-00000520,2025-06-14,2025-08-09,51.69,paid,CLP,CUS-0003713
INV-00000521,2023-07-16,2023-08-05,35.52,paid,CLP,CUS-0005524
INV-00000522,2023-06-14,2023-08-11,108.37,paid,MXN,CUS-0003853
INV-00000523,2025-01-11,2025-01-27,225.17,paid,USD,CUS-0006210
INV-00000524,2023-01-28,2023-03-04,17.72,pending,EUR,CUS-0005103
INV-00000525,2022-09-24,2022-11-17,33.95,pending,ARS,CUS-0003312
INV-00000526,2023-10-04,2023-11-11,95.2,paid,CLP,CUS-0001142
INV-00000527,2024-01-15,2024-03-07,226.3,paid,CLP,CUS-0004056
INV-00000528,2022-03-04,2022-04-02,36.34,overdue,BRL,CUS-0007651
INV-00000529,2025-12-16,2026-01-24,65.93,overdue,ARS,CUS-0000187
INV-00000530,2025-02-26,2025-03-22,69.42,paid,CLP,CUS-0004866
INV-00000531,2023-02-04,2023-02-12,952.33,paid,EUR,CUS-0001460
INV-00000532,2024-05-03,2024-06-07,70.35,paid,USD,CUS-0003368
INV-00000533,2022-09-01,2022-10-04,142.85,paid,USD,CUS-0003502
INV-00000534,2022-07-09,2022-08-10,270.15,paid,CLP,CUS-0005802
INV-00000535,2024-07-23,2024-08-13,107.18,paid,MXN,CUS-0004668
INV-00000536,2022-08-07,2022-08-16,78.23,paid,EUR,CUS-0004031
INV-00000537,2022-11-27,2022-12-19,116.67,pending,ARS,CUS-0006916
INV-00000538,2023-02-16,2023-04-09,525.5,paid,MXN,CUS-0009646
INV-00000539,2022-09-19,2022-10-17,47.65,paid,CLP,CUS-0002263
INV-00000540,2025-12-04,2026-01-20,133.54,paid,USD,CUS-0001777
INV-00000541,2025-03-24,2025-04-22,20.41,paid,COP,CUS-0003091
INV-00000542,2024-03-02,2024-04-18,15.44,pending,USD,CUS-0004975
INV-00000543,2024-09-01,2024-10-30,86.63,pending,BRL,CUS-0006015
INV-00000544,2022-12-01,2023-01-28,41.68,pending,USD,CUS-0001516
INV-00000545,2024-10-05,2024-11-21,14.98,overdue,USD,CUS-0001834
INV-00000546,2025-07-17,2025-08-14,122.77,paid,EUR,CUS-0009030
INV-00000547,2024-08-25,2024-10-22,49.42,paid,USD,CUS-0009536
INV-00000548,2022-11-20,2022-12-25,73.13,pending,CLP,CUS-0001109
INV-00000549,2025-10-29,2025-11-30,87.86,paid,BRL,CUS-0003033
INV-00000550,2023-09-24,2023-11-08,68.42,paid,USD,CUS-0009068
INV-00000551,2022-01-31,2022-02-20,69.4,pending,BRL,CUS-0002402
INV-00000552,2022-08-25,2022-10-11,106.51,paid,CLP,CUS-0003775
INV-00000553,2022-06-30,2022-07-22,54.3,paid,PEN,CUS-0005425
INV-00000554,2025-02-28,2025-04-25,50.99,overdue,USD,CUS-0009874
INV-00000555,2024-04-29,2024-05-16,82.64,paid,MXN,CUS-0005347
INV-00000556,2024-08-08,2024-08-28,89.06,paid,EUR,CUS-0008276
INV-00000557,2023-06-18,2023-07-04,63.06,paid,MXN,CUS-0006470
INV-00000558,2025-10-19,2025-11-14,20.96,pending,MXN,CUS-0003902
INV-00000559,2023-07-23,2023-08-08,75.2,paid,CLP,CUS-0007829
INV-00000560,2024-05-23,2024-07-09,175.53,paid,PEN,CUS-0001831
INV-00000561,2025-06-16,2025-07-14,185.05,paid,USD,CUS-0006317
INV-00000562,2024-07-15,2024-09-11,46.96,pending,PEN,CUS-0007364
INV-00000563,2024-11-04,2024-12-29,184.51,paid,USD,CUS-0005881
INV-00000564,2022-01-23,2022-02-25,104.31,paid,USD,CUS-0009465
INV-00000565,2025-10-11,2025-12-08,67.05,paid,CLP,CUS-0004931
INV-00000566,2022-12-10,2023-02-06,41.44,paid,CLP,CUS-0009236
INV-00000567,2022-03-08,2022-03-16,86.03,paid,BRL,CUS-0009558
INV-00000568,2024-11-18,2024-12-12,24.66,paid,ARS,CUS-0009738
INV-00000569,2024-05-13,2024-06-04,76.7,overdue,ARS,CUS-0008402
INV-00000570,2025-12-02,2026-01-24,93.17,paid,USD,CUS-0004990
INV-00000571,2023-09-09,2023-10-24,40.11,pending,USD,CUS-0008153
INV-00000572,2025-06-20,2025-08-14,45.44,paid,CLP,CUS-0000854
INV-00000573,2022-07-04,2022-07-13,345.98,paid,CLP,CUS-0009167
INV-00000574,2022-09-09,2022-10-20,29.48,pending,ARS,CUS-0005251
INV-00000575,2022-09-10,2022-09-26,368.66,paid,EUR,CUS-0002750
INV-00000576,2025-01-15,2025-02-05,633.04,paid,USD,CUS-0001118
INV-00000577,2022-05-28,2022-06-06,981.0,paid,CLP,CUS-0008364
INV-00000578,2022-02-15,2022-03-19,19.43,overdue,EUR,CUS-0000395
INV-00000579,2025-10-18,2025-11-04,97.66,pending,EUR,CUS-0008198
INV-00000580,2025-05-05,2025-05-15,20.6,paid,CLP,CUS-0000128
INV-00000581,2023-02-08,2023-03-02,322.94,paid,USD,CUS-0007210
INV-00000582,2025-11-13,2025-12-07,300.15,paid,CLP,CUS-0005838
INV-00000583,2024-05-05,2024-06-20,103.09,paid,USD,CUS-0005012
INV-00000584,2025-05-31,2025-06-22,246.39,paid,USD,CUS-0007341
INV-00000585,2025-01-13,2025-02-17,140.68,paid,USD,CUS-0000265
INV-00000586,2023-11-16,2023-12-28,81.76,paid,CLP,CUS-0006502
INV-00000587,2025-03-29,2025-05-15,118.67,paid,CLP,CUS-0009754
INV-00000588,2025-09-07,2025-09-15,77.64,pending,USD,CUS-0006269
INV-00000589,2024-02-11,2024-03-22,19.34,paid,EUR,CUS-0007152
INV-00000590,2022-05-14,2022-06-16,81.38,pending,CLP,CUS-0000748
INV-00000591,2023-09-08,2023-09-15,135.44,overdue,CLP,CUS-0005845
INV-00000592,2022-12-26,2023-01-28,30.87,overdue,USD,CUS-0004083
INV-00000593,2022-03-31,2022-04-23,35.17,pending,CLP,CUS-0006674
INV-00000594,2023-01-22,2023-02-28,262.96,paid,EUR,CUS-0006775
INV-00000595,2022-05-20,2022-06-20,40.12,pending,COP,CUS-0002286
INV-00000596,2024-01-31,2024-03-13,72.13,paid,PEN,CUS-0003946
INV-00000597,2022-04-25,2022-05-30,48.88,paid,USD,CUS-0003396
INV-00000598,2022-02-22,2022-03-11,89.62,overdue,USD,CUS-0000776
INV-00000599,2022-05-09,2022-06-28,202.96,paid,MXN,CUS-0001781
INV-00000600,2025-12-07,2025-12-14,125.04,paid,CLP,CUS-0001853
INV-00000601,2024-09-06,2024-10-27,157.9,pending,CLP,CUS-0006440
INV-00000602,2025-05-23,2025-06-26,30.55,paid,EUR,CUS-0003072
INV-00000603,2025-12-18,2026-01-31,22.02,pending,USD,CUS-0008038
INV-00000604,2023-03-19,2023-05-02,21.02,overdue,CLP,CUS-0008684
INV-00000605,2025-07-30,2025-08-14,39.74,paid,USD,CUS-0007380
INV-00000606,2025-06-04,2025-07-19,342.94,paid,USD,CUS-0000384
INV-00000607,2022-03-19,2022-05-14,262.36,paid,USD,CUS-0008691
INV-00000608,2024-05-10,2024-07-06,305.84,paid,USD,CUS-0004338
INV-00000609,2022-01-21,2022-03-07,41.86,pending,USD,CUS-0002815
INV-00000610,2023-12-21,2024-01-09,423.34,paid,CLP,CUS-0004092
INV-00000611,2024-02-05,2024-02-16,143.78,paid,CLP,CUS-0002030
INV-00000612,2024-07-07,2024-07-31,36.56,paid,EUR,CUS-0005816
INV-00000613,2022-07-06,2022-07-28,56.58,paid,COP,CUS-0000429
INV-00000614,2023-01-02,2023-03-02,41.39,paid,EUR,CUS-0004302
INV-00000615,2022-04-12,2022-04-26,192.45,paid,ARS,CUS-0007702
INV-00000616,2025-03-10,2025-04-22,83.25,paid,USD,CUS-0000466
INV-00000617,2023-03-17,2023-04-10,223.98,paid,CLP,CUS-0002939
INV-00000618,2024-01-23,2024-02-11,159.49,paid,USD,CUS-0002673
INV-00000619,2022-12-11,2023-01-13,25.84,paid,CLP,CUS-0006788
INV-00000620,2023-08-27,2023-10-17,149.94,paid,BRL,CUS-0007367
INV-00000621,2025-07-04,2025-07-18,34.73,pending,CLP,CUS-0008026
INV-00000622,2024-03-17,2024-05-12,216.76,paid,BRL,CUS-0009460
INV-00000623,2025-03-01,2025-04-28,68.6,paid,USD,CUS-0001814
INV-00000624,2024-12-22,2025-02-09,169.74,overdue,MXN,CUS-0009507
INV-00000625,2022-09-06,2022-10-12,355.0,paid,CLP,CUS-0003636
INV-00000626,2022-09-18,2022-10-03,295.16,overdue,USD,CUS-0000384
INV-00000627,2024-10-10,2024-10-28,97.6,paid,USD,CUS-0007709
INV-00000628,2024-05-12,2024-06-24,208.45,paid,CLP,CUS-0006067
INV-00000629,2022-03-21,2022-05-11,87.5,pending,CLP,CUS-0001501
INV-00000630,2025-03-17,2025-04-20,59.65,pending,EUR,CUS-0001541
INV-00000631,2024-03-28,2024-04-15,17.47,paid,ARS,CUS-0007119
INV-00000632,2025-08-30,2025-09-29,56.01,paid,MXN,CUS-0008754
INV-00000633,2025-07-24,2025-08-26,266.5,paid,USD,CUS-0000138
INV-00000634,2024-07-02,2024-07-20,8.27,paid,USD,CUS-0000015
INV-00000635,2022-04-21,2022-06-01,165.47,pending,ARS,CUS-0003085
INV-00000636,2025-09-27,2025-11-07,155.65,pending,CLP,CUS-0005542
INV-00000637,2022-06-26,2022-07-29,75.39,paid,CLP,CUS-0006473
INV-00000638,2024-12-11,2025-01-23,18.58,pending,MXN,CUS-0006507
INV-00000639,2022-02-02,2022-02-18,46.01,paid,CLP,CUS-0000480
INV-00000640,2025-07-02,2025-08-13,40.18,paid,EUR,CUS-0007257
INV-00000641,2022-01-26,2022-03-16,294.58,pending,CLP,CUS-0008447
INV-00000642,2024-03-07,2024-03-25,37.45,paid,EUR,CUS-0001017
INV-00000643,2023-04-26,2023-06-07,35.06,paid,MXN,CUS-0005781
INV-00000644,2025-01-26,2025-02-23,65.89,paid,CLP,CUS-0005716
INV-00000645,2024-11-02,2024-12-17,160.68,pending,CLP,CUS-0009691
INV-00000646,2022-03-28,2022-04-04,69.12,paid,MXN,CUS-0003211
INV-00000647,2025-08-16,2025-08-30,144.16,paid,MXN,CUS-0005902
INV-00000648,2022-08-19,2022-10-13,439.82,paid,USD,CUS-0006539
INV-00000649,2024-05-18,2024-06-16,168.63,pending,CLP,CUS-0007743
INV-00000650,2022-02-02,2022-04-02,236.98,overdue,CLP,CUS-0000569
INV-00000651,2024-02-11,2024-04-01,490.68,paid,CLP,CUS-0000667
INV-00000652,2025-02-19,2025-03-15,262.01,paid,MXN,CUS-0000833
INV-00000653,2022-10-10,2022-11-03,65.93,paid,CLP,CUS-0000187
INV-00000654,2023-08-14,2023-10-11,170.48,paid,MXN,CUS-0000493
INV-00000655,2024-08-11,2024-10-08,23.47,paid,EUR,CUS-0007160
INV-00000656,2024-02-12,2024-03-03,44.03,pending,MXN,CUS-0007784
INV-00000657,2024-07-05,2024-07-19,139.57,pending,USD,CUS-0001448
INV-00000658,2025-03-07,2025-04-29,48.79,paid,MXN,CUS-0006890
INV-00000659,2024-02-08,2024-02-21,31.43,paid,USD,CUS-0000707
INV-00000660,2024-07-16,2024-07-24,30.62,paid,USD,CUS-0000744
INV-00000661,2022-04-18,2022-06-05,172.68,paid,MXN,CUS-0001194
INV-00000662,2025-06-13,2025-07-14,40.52,paid,CLP,CUS-0000977
INV-00000663,2024-03-24,2024-05-08,130.1,pending,BRL,CUS-0008687
INV-00000664,2023-12-05,2024-01-04,12.61,paid,EUR,CUS-0006125
INV-00000665,2024-05-18,2024-06-23,45.29,paid,USD,CUS-0002628
INV-00000666,2025-10-08,2025-11-29,88.28,pending,USD,CUS-0008190
INV-00000667,2024-02-19,2024-04-08,130.65,paid,USD,CUS-0004220
INV-00000668,2024-12-04,2024-12-12,68.52,pending,USD,CUS-0005206
INV-00000669,2025-06-12,2025-06-27,55.46,paid,USD,CUS-0007880
INV-00000670,2025-08-28,2025-10-23,91.39,pending,MXN,CUS-0004576
INV-00000671,2023-10-23,2023-12-16,149.16,paid,USD,CUS-0004904
INV-00000672,2022-11-05,2022-12-20,66.5,paid,CLP,CUS-0000204
INV-00000673,2024-07-06,2024-08-16,170.53,paid,CLP,CUS-0000949
INV-00000674,2025-02-08,2025-02-27,164.49,overdue,CLP,CUS-0009757
INV-00000675,2022-12-18,2023-01-07,16.46,paid,CLP,CUS-0000008
INV-00000676,2025-09-08,2025-10-14,30.33,overdue,MXN,CUS-0002798
INV-00000677,2022-06-08,2022-06-29,50.26,paid,USD,CUS-0002171
INV-00000678,2025-06-17,2025-08-12,84.81,paid,CLP,CUS-0006702
INV-00000679,2022-11-21,2022-12-20,45.05,paid,CLP,CUS-0009536
INV-00000680,2024-06-21,2024-07-22,97.22,overdue,USD,CUS-0005573
INV-00000681,2023-10-19,2023-11-09,568.16,paid,USD,CUS-0006398
INV-00000682,2022-03-15,2022-04-01,622.95,paid,CLP,CUS-0005001
INV-00000683,2025-10-22,2025-10-31,30.27,paid,USD,CUS-0004655
INV-00000684,2024-02-13,2024-03-11,197.94,overdue,CLP,CUS-0002645
INV-00000685,2022-12-09,2022-12-24,252.25,pending,COP,CUS-0006872
INV-00000686,2023-03-29,2023-05-06,38.76,paid,CLP,CUS-0009343
INV-00000687,2023-06-06,2023-07-08,223.22,paid,COP,CUS-0006815
INV-00000688,2025-08-05,2025-08-31,25.26,paid,BRL,CUS-0003096
INV-00000689,2025-08-14,2025-09-24,78.28,paid,CLP,CUS-0000143
INV-00000690,2025-08-03,2025-08-29,41.79,paid,USD,CUS-0002514
INV-00000691,2022-04-01,2022-05-17,34.43,pending,CLP,CUS-0008369
INV-00000692,2022-01-29,2022-02-25,81.96,paid,CLP,CUS-0001194
INV-00000693,2025-04-04,2025-05-19,59.3,paid,USD,CUS-0000664
INV-00000694,2022-06-15,2022-07-26,193.47,paid,EUR,CUS-0006537
INV-00000695,2022-07-15,2022-08-25,127.81,paid,CLP,CUS-0006432
INV-00000696,2025-08-11,2025-09-28,207.82,paid,PEN,CUS-0002989
INV-00000697,2022-12-05,2022-12-30,204.06,paid,CLP,CUS-0009783
INV-00000698,2024-12-24,2025-01-28,242.97,pending,BRL,CUS-0002537
INV-00000699,2024-05-15,2024-05-30,25.43,paid,USD,CUS-0007339
INV-00000700,2023-10-01,2023-11-15,80.06,overdue,CLP,CUS-0002750
INV-00000701,2024-02-03,2024-02-11,159.74,overdue,USD,CUS-0004791
