payment_id,amount,paid_at,method,invoice_id
PAY-00000469,25.21,2024-04-08,card,INV-00004576
PAY-00000470,110.15,2024-11-27,paypal,INV-00029026
PAY-00000471,33.43,2022-08-25,bank_transfer,INV-00026743
PAY-00000472,49.98,2023-03-15,bank_transfer,INV-00040066
PAY-00000473,57.92,2024-10-27,card,INV-00003412
PAY-00000474,277.56,2022-06-28,bank_transfer,INV-00016979
PAY-00000475,139.36,2025-04-07,bank_transfer,INV-00041904
PAY-00000476,19.62,2023-07-11,bank_transfer,INV-00040323
PAY-00000477,37.7,2025-02-09,card,INV-00037321
PAY-00000478,104.62,2022-12-01,card,INV-00010220
PAY-00000479,5.82,2025-06-17,bank_transfer,INV-00001284
PAY-00000480,45.74,2024-02-26,card,INV-00019201
PAY-00000481,30.05,2025-11-13,card,INV-00033424
PAY-00000482,24.43,2023-09-08,card,INV-00003718
PAY-00000483,7.81,2024-07-10,card,INV-00042231
PAY-00000484,49.14,2025-08-26,bank_transfer,INV-00038276
PAY-00000485,27.95,2024-11-18,card,INV-00017951
PAY-00000486,25.19,2025-06-06,card,INV-00024649
PAY-00000487,144.51,2022-05-24,card,INV-00023684
PAY-00000488,98.74,2024-08-08,card,INV-00021536
PAY-00000489,28.8,2024-11-30,bank_transfer,INV-00016810
PAY-00000490,14.96,2022-01-23,bank_transfer,INV-00032158
PAY-00000491,225.78,2024-10-11,card,INV-00016972
PAY-00000492,37.22,2024-12-23,cash,INV-00011263
PAY-00000493,64.67,2024-01-05,card,INV-00034622
PAY-00000494,37.82,2024-06-25,card,INV-00034872
PAY-00000495,167.68,2024-07-10,bank_transfer,INV-00025860
PAY-00000496,82.56,2025-03-14,card,INV-00040782
PAY-00000497,146.31,2024-02-16,card,INV-00004722
PAY-00000498,42.36,2023-10-08,card,INV-00025249
PAY-00000499,16.45,2025-11-24,card,INV-00028588
PAY-00000500,197.99,2022-09-30,card,INV-00033137
PAY-00000501,33.73,2024-12-18,cash,INV-00017488
PAY-00000502,9.38,2024-08-19,card,INV-00012458
PAY-00000503,107.16,2025-02-03,card,INV-00023988
PAY-00000504,25.72,2024-06-28,bank_transfer,INV-00046901
PAY-00000505,45.18,2024-05-21,card,INV-00042710
PAY-00000506,70.73,2022-06-23,bank_transfer,INV-00039506
PAY-00000507,45.77,2025-05-09,bank_transfer,INV-00039469
PAY-00000508,78.09,2024-01-23,card,INV-00043260
PAY-00000509,11.97,2026-01-13,card,INV-00047890
PAY-00000510,28.86,2022-06-07,bank_transfer,INV-00015414
PAY-00000511,74.86,2023-03-12,bank_transfer,INV-00025529
PAY-00000512,53.83,2024-12-07,card,INV-00010376
PAY-00000513,110.24,2022-12-10,card,INV-00008745
PAY-00000514,103.53,2023-05-04,bank_transfer,INV-00005466
PAY-00000515,124.6,2022-06-30,bank_transfer,INV-00042397
PAY-00000516,28.54,2025-12-10,card,INV-00025889
PAY-00000517,44.72,2023-01-16,card,INV-00032411
PAY-00000518,49.29,2023-04-15,card,INV-00007601
PAY-00000519,86.13,2022-12-06,card,INV-00038748
PAY-00000520,164.15,2025-01-29,cash,INV-00001055
PAY-00000521,139.37,2025-05-09,bank_transfer,INV-00000975
PAY-00000522,157.16,2022-06-24,bank_transfer,INV-00038446
PAY-00000523,18.25,2023-11-09,card,INV-00026975
PAY-00000524,288.56,2023-11-13,card,INV-00013263
PAY-00000525,12.01,2024-09-23,card,INV-00001796
PAY-00000526,9.42,2024-11-03,card,INV-00018110
PAY-00000527,190.15,2024-06-17,card,INV-00033589
PAY-00000528,27.15,2022-03-08,bank_transfer,INV-00001092
PAY-00000529,28.15,2025-03-23,card,INV-00023651
PAY-00000530,12.76,2025-05-11,bank_transfer,INV-00032475
PAY-00000531,37.65,2023-09-23,card,INV-00037586
PAY-00000532,16.29,2023-11-06,bank_transfer,INV-00019432
PAY-00000533,4.58,2023-07-16,card,INV-00032768
PAY-00000534,66.9,2023-09-13,paypal,INV-00024896
PAY-00000535,75.46,2023-02-23,bank_transfer,INV-00015874
PAY-00000536,53.09,2025-08-24,card,INV-00013151
PAY-00000537,78.92,2024-03-15,paypal,INV-00000891
PAY-00000538,94.27,2022-04-03,paypal,INV-00046072
PAY-00000539,20.65,2025-06-27,card,INV-00004937
PAY-00000540,79.92,2024-01-02,bank_transfer,INV-00047381
PAY-00000541,37.71,2024-09-08,card,INV-00048147
PAY-00000542,14.55,2022-11-01,card,INV-00037362
PAY-00000543,30.33,2024-07-14,card,INV-00035337
PAY-00000544,21.59,2025-09-03,card,INV-00029442
PAY-00000545,337.41,2022-06-04,card,INV-00035598
PAY-00000546,8.09,2024-05-18,cash,INV-00037543
PAY-00000547,35.02,2024-11-01,card,INV-00015114
PAY-00000548,173.82,2024-07-14,card,INV-00022598
PAY-00000549,39.2,2023-05-02,paypal,INV-00015502
PAY-00000550,78.03,2022-08-12,bank_transfer,INV-00001438
PAY-00000551,241.64,2024-03-29,card,INV-00033553
PAY-00000552,26.17,2024-01-19,card,INV-00048105
PAY-00000553,55.77,2024-03-11,bank_transfer,INV-00048014
PAY-00000554,222.33,2022-02-21,cash,INV-00028796
PAY-00000555,81.04,2025-09-15,card,INV-00023902
PAY-00000556,20.92,2022-10-20,bank_transfer,INV-00015073
PAY-00000557,57.81,2024-10-07,paypal,INV-00014215
PAY-00000558,217.58,2024-09-06,card,INV-00018926
PAY-00000559,73.69,2024-12-26,bank_transfer,INV-00020159
PAY-00000560,134.84,2023-12-23,card,INV-00041409
PAY-00000561,424.47,2024-11-29,bank_transfer,INV-00002810
PAY-00000562,67.17,2025-12-13,card,INV-00037968
PAY-00000563,100.15,2022-06-30,bank_transfer,INV-00011255
PAY-00000564,90.52,2025-09-19,card,INV-00009469
PAY-00000565,10.74,2022-04-11,bank_transfer,INV-00022378
PAY-00000566,9.43,2025-04-15,card,INV-00028629
PAY-00000567,52.08,2023-07-02,paypal,INV-00034273
PAY-00000568,172.66,2024-07-19,bank_transfer,INV-00014882
PAY-00000569,13.47,2023-01-23,card,INV-00037139
PAY-00000570,20.71,2022-09-20,card,INV-00032789
PAY-00000571,22.98,2024-11-20,card,INV-00048056
PAY-00000572,72.6,2024-04-24,card,INV-00021786
PAY-00000573,67.39,2022-05-25,card,INV-00003104
PAY-00000574,52.65,2023-07-26,card,INV-00042436
PAY-00000575,94.52,2025-04-10,bank_transfer,INV-00024613
PAY-00000576,123.79,2022-10-01,bank_transfer,INV-00044859
PAY-00000577,130.76,2024-05-02,paypal,INV-00030509
PAY-00000578,287.64,2025-03-04,card,INV-00032975
PAY-00000579,110.77,2024-04-22,card,INV-00044987
PAY-00000580,13.97,2023-09-19,cash,INV-00019511
PAY-00000581,36.14,2025-05-03,card,INV-00047668
PAY-00000582,29.35,2023-05-21,card,INV-00039277
PAY-00000583,69.72,2025-05-20,card,INV-00018770
PAY-00000584,38.52,2022-09-28,paypal,INV-00041486
PAY-00000585,67.65,2022-02-20,card,INV-00049749
PAY-00000586,17.93,2022-03-17,card,INV-00044876
PAY-00000587,62.48,2023-09-17,bank_transfer,INV-00002331
PAY-00000588,111.78,2022-10-02,bank_transfer,INV-00040167
PAY-00000589,58.75,2023-11-06,bank_transfer,INV-00043299
PAY-00000590,94.07,2024-10-06,bank_transfer,INV-00006291
PAY-00000591,46.27,2026-01-04,card,INV-00044238
PAY-00000592,26.02,2025-03-08,card,INV-00026148
PAY-00000593,23.12,2022-03-05,bank_transfer,INV-00008448
PAY-00000594,24.45,2022-03-13,card,INV-00031724
PAY-00000595,6.51,2022-11-09,card,INV-00012261
PAY-00000596,41.99,2024-02-21,card,INV-00024105
PAY-00000597,7.53,2022-04-26,cash,INV-00017597
PAY-00000598,97.96,2022-07-15,bank_transfer,INV-00039484
PAY-00000599,21.31,2025-07-19,paypal,INV-00007020
PAY-00000600,127.54,2025-07-21,bank_transfer,INV-00015178
PAY-00000601,25.39,2023-09-08,card,INV-00017381
PAY-00000602,62.89,2025-05-04,card,INV-00008858
PAY-00000603,15.31,2024-08-12,bank_transfer,INV-00000107
PAY-00000604,56.37,2022-08-19,paypal,INV-00041151
PAY-00000605,37.43,2024-05-28,card,INV-00034564
PAY-00000606,152.29,2023-08-07,bank_transfer,INV-00031475
PAY-00000607,24.15,2025-11-30,bank_transfer,INV-00044438
PAY-00000608,92.18,2025-07-06,bank_transfer,INV-00023187
PAY-00000609,44.38,2024-08-02,bank_transfer,INV-00042980
PAY-00000610,12.31,2024-10-25,card,INV-00048765
PAY-00000611,48.4,2023-12-15,card,INV-00026479
PAY-00000612,184.54,2022-09-11,bank_transfer,INV-00022247
PAY-00000613,28.34,2026-01-02,paypal,INV-00001452
PAY-00000614,247.14,2022-04-26,card,INV-00013058
PAY-00000615,147.04,2023-08-30,card,INV-00005127
PAY-00000616,25.66,2022-03-08,card,INV-00040554
PAY-00000617,30.77,2024-04-03,paypal,INV-00048703
PAY-00000618,27.41,2025-01-16,bank_transfer,INV-00049203
PAY-00000619,42.03,2025-06-27,bank_transfer,INV-00043855
PAY-00000620,118.09,2024-08-25,card,INV-00033597
PAY-00000621,304.78,2024-02-18,bank_transfer,INV-00034740
PAY-00000622,19.07,2022-07-26,cash,INV-00020469
PAY-00000623,15.36,2022-08-25,bank_transfer,INV-00047192
PAY-00000624,112.36,2022-11-09,card,INV-00032722
PAY-00000625,41.17,2024-05-21,card,INV-00049159
PAY-00000626,116.47,2022-06-09,bank_transfer,INV-00046759
PAY-00000627,29.52,2023-09-16,bank_transfer,INV-00031906
PAY-00000628,84.5,2025-10-28,card,INV-00035804
PAY-00000629,39.92,2025-12-19,cash,INV-00020886
PAY-00000630,32.33,2022-01-23,bank_transfer,INV-00027521
PAY-00000631,10.23,2024-05-29,card,INV-00032195
PAY-00000632,34.89,2023-10-31,card,INV-00021910
PAY-00000633,19.47,2025-01-04,bank_transfer,INV-00044697
PAY-00000634,38.39,2023-05-15,card,INV-00038833
PAY-00000635,32.88,2023-01-30,card,INV-00048467
PAY-00000636,128.19,2025-12-30,bank_transfer,INV-00002767
PAY-00000637,122.88,2023-04-15,card,INV-00036187
PAY-00000638,76.51,2024-11-02,bank_transfer,INV-00001255
PAY-00000639,39.95,2026-01-15,bank_transfer,INV-00001073
PAY-00000640,227.06,2025-02-13,card,INV-00013859
PAY-00000641,81.94,2025-10-07,card,INV-00035528
PAY-00000642,97.32,2024-11-20,card,INV-00003726
PAY-00000643,38.85,2022-07-25,paypal,INV-00034014
PAY-00000644,99.66,2024-05-13,bank_transfer,INV-00000376
PAY-00000645,7.21,2022-10-01,card,INV-00029583
PAY-00000646,68.84,2022-08-10,card,INV-00021927
PAY-00000647,62.64,2024-08-18,bank_transfer,INV-00002362
PAY-00000648,35.33,2023-07-12,paypal,INV-00040716
PAY-00000649,59.65,2025-08-14,cash,INV-00033610
PAY-00000650,76.74,2023-10-02,bank_transfer,INV-00024829
PAY-00000651,285.47,2022-08-17,card,INV-00026039
PAY-00000652,10.51,2025-07-22,bank_transfer,INV-00017774
PAY-00000653,68.58,2022-07-07,card,INV-00005349
PAY-00000654,19.87,2023-02-25,card,INV-00022231
PAY-00000655,15.03,2024-10-14,card,INV-00003284
PAY-00000656,42.77,2023-03-19,paypal,INV-00039981
PAY-00000657,65.77,2022-07-08,card,INV-00045889
PAY-00000658,47.69,2023-10-12,bank_transfer,INV-00005704
PAY-00000659,235.95,2024-01-09,card,INV-00001501
PAY-00000660,133.6,2023-10-17,card,INV-00015028
PAY-00000661,189.7,2024-01-16,card,INV-00000527
PAY-00000662,20.69,2024-11-25,cash,INV-00046188
PAY-00000663,32.37,2024-07-10,card,INV-00019563
PAY-00000664,40.41,2022-07-16,card,INV-00017312
PAY-00000665,33.16,2023-06-20,paypal,INV-00015034
PAY-00000666,48.06,2023-05-16,bank_transfer,INV-00045519
PAY-00000667,16.62,2024-10-13,card,INV-00033381
PAY-00000668,50.19,2024-05-25,card,INV-00010409
PAY-00000669,61.75,2022-12-01,bank_transfer,INV-00042384
PAY-00000670,72.07,2023-06-08,card,INV-00005116
PAY-00000671,86.66,2025-11-30,bank_transfer,INV-00017059
PAY-00000672,203.24,2024-05-03,card,INV-00012105
PAY-00000673,25.46,2023-08-29,bank_transfer,INV-00045301
PAY-00000674,16.17,2023-12-26,card,INV-00007432
PAY-00000675,28.99,2024-09-21,bank_transfer,INV-00042310
PAY-00000676,14.01,2025-06-17,bank_transfer,INV-00028990
PAY-00000677,35.93,2024-04-20,card,INV-00024991
PAY-00000678,41.94,2024-06-23,card,INV-00045100
PAY-00000679,129.1,2024-11-06,bank_transfer,INV-00035340
PAY-00000680,39.87,2022-12-27,card,INV-00015793
PAY-00000681,39.15,2023-11-17,bank_transfer,INV-00003727
PAY-00000682,158.86,2024-07-30,card,INV-00045396
PAY-00000683,17.88,2026-01-30,card,INV-00005705
PAY-00000684,16.46,2025-09-16,cash,INV-00014672
PAY-00000685,104.74,2024-01-19,card,INV-00003164
PAY-00000686,125.39,2024-02-05,card,INV-00039396
PAY-00000687,29.62,2023-10-12,card,INV-00010425
PAY-00000688,145.37,2025-04-24,bank_transfer,INV-00033394
PAY-00000689,41.54,2023-04-28,card,INV-00005299
PAY-00000690,155.22,2025-11-07,card,INV-00028958
PAY-00000691,6.34,2022-06-16,card,INV-00015466
PAY-00000692,492.4,2023-01-26,card,INV-00031143
PAY-00000693,29.55,2024-01-02,card,INV-00032349
PAY-00000694,154.46,2025-10-22,bank_transfer,INV-00042736
PAY-00000695,29.33,2023-02-28,card,INV-00020402
PAY-00000696,44.53,2023-07-27,card,INV-00003207
PAY-00000697,82.91,2025-09-09,card,INV-00020454
PAY-00000698,68.92,2024-09-02,bank_transfer,INV-00036809
PAY-00000699,4.72,2023-10-01,card,INV-00021092
PAY-00000700,258.38,2022-10-11,paypal,INV-00031509
PAY-00000701,70.3,2022-07-22,bank_transfer,INV-00049556
PAY-00000702,71.59,2025-09-27,card,INV-00018948
PAY-00000703,32.84,2025-01-06,card,INV-00044409
PAY-00000704,74.83,2023-07-25,card,INV-00014031
PAY-00000705,13.51,2022-10-27,paypal,INV-00031379
PAY-00000706,7.66,2023-02-17,card,INV-00030580
PAY-00000707,438.8,2024-10-12,card,INV-00003285
PAY-00000708,46.39,2022-04-21,bank_transfer,INV-00020847
PAY-00000709,14.46,2022-10-25,card,INV-00015743
PAY-00000710,28.35,2022-04-25,card,INV-00022397
PAY-00000711,30.65,2022-08-31,card,INV-00033547
PAY-00000712,37.21,2025-06-20,card,INV-00037801
PAY-00000713,64.38,2022-04-13,card,INV-00007685
PAY-00000714,33.01,2023-09-15,card,INV-00049814
PAY-00000715,33.47,2023-10-24,bank_transfer,INV-00026734
PAY-00000716,34.1,2025-11-30,bank_transfer,INV-00012130
PAY-00000717,466.38,2025-05-20,card,INV-00027248
PAY-00000718,7.45,2024-05-07,card,INV-00009494
PAY-00000719,40.33,2023-05-08,card,INV-00031550
PAY-00000720,29.24,2022-07-21,card,INV-00002786
PAY-00000721,113.71,2024-12-28,bank_transfer,INV-00031587
PAY-00000722,13.91,2023-07-20,card,INV-00013618
PAY-00000723,14.37,2025-07-04,card,INV-00014698
PAY-00000724,7.95,2023-03-02,bank_transfer,INV-00032864
PAY-00000725,49.29,2025-10-12,card,INV-00031190
PAY-00000726,115.4,2023-06-16,bank_transfer,INV-00020039
PAY-00000727,107.68,2022-04-14,bank_transfer,INV-00009449
PAY-00000728,19.37,2024-07-29,card,INV-00007458
PAY-00000729,65.55,2025-04-24,bank_transfer,INV-00049066
PAY-00000730,78.93,2022-09-25,card,INV-00004650
PAY-00000731,134.81,2025-10-07,bank_transfer,INV-00036212
PAY-00000732,46.01,2025-09-30,card,INV-00048717
PAY-00000733,23.41,2022-02-14,card,INV-00005998
PAY-00000734,35.02,2024-12-12,card,INV-00022221
PAY-00000735,155.83,2024-03-27,card,INV-00028283
PAY-00000736,34.34,2023-10-18,card,INV-00018836
PAY-00000737,104.49,2023-03-06,bank_transfer,INV-00040116
PAY-00000738,99.09,2025-05-22,card,INV-00020881
PAY-00000739,55.73,2023-09-17,card,INV-00016578
PAY-00000740,173.61,2023-03-15,card,INV-00031157
PAY-00000741,35.89,2022-03-31,card,INV-00007991
PAY-00000742,310.76,2023-04-30,card,INV-00027536
PAY-00000743,87.04,2024-04-16,card,INV-00013282
PAY-00000744,24.75,2025-06-11,card,INV-00031984
PAY-00000745,176.69,2022-09-06,bank_transfer,INV-00039092
PAY-00000746,17.02,2022-07-23,bank_transfer,INV-00017161
PAY-00000747,23.9,2023-08-25,bank_transfer,INV-00032383
PAY-00000748,107.94,2022-05-10,bank_transfer,INV-00012792
PAY-00000749,28.18,2022-12-13,bank_transfer,INV-00026802
PAY-00000750,38.23,2023-04-16,paypal,INV-00048325
PAY-00000751,35.3,2024-04-23,card,INV-00026559
PAY-00000752,86.79,2025-02-26,card,INV-00030930
PAY-00000753,608.37,2023-03-10,bank_transfer,INV-00007488
PAY-00000754,285.67,2024-01-16,bank_transfer,INV-00043177
PAY-00000755,52.78,2023-07-20,card,INV-00032580
PAY-00000756,90.14,2024-05-11,card,INV-00048399
PAY-00000757,88.5,2025-04-24,paypal,INV-00047391
PAY-00000758,124.03,2025-01-02,bank_transfer,INV-00008308
PAY-00000759,16.05,2024-04-01,cash,INV-00047404
PAY-00000760,30.54,2024-03-26,card,INV-00031177
PAY-00000761,60.08,2025-04-02,card,INV-00017624
PAY-00000762,90.22,2022-04-02,card,INV-00001906
PAY-00000763,29.82,2025-12-10,bank_transfer,INV-00028409
PAY-00000764,196.52,2024-06-05,card,INV-00020261
PAY-00000765,6.22,2022-02-09,card,INV-00016672
PAY-00000766,21.9,2024-07-09,bank_transfer,INV-00023032
PAY-00000767,147.57,2025-11-14,card,INV-00028699
PAY-00000768,227.27,2023-09-26,bank_transfer,INV-00028273
PAY-00000769,69.79,2023-07-31,bank_transfer,INV-00032116
PAY-00000770,50.99,2022-04-10,bank_transfer,INV-00008546
PAY-00000771,1.26,2022-05-27,paypal,INV-00006589
PAY-00000772,8.45,2025-12-14,bank_transfer,INV-00031597
PAY-00000773,17.86,2025-10-20,bank_transfer,INV-00047202
PAY-00000774,45.61,2024-05-25,paypal,INV-00000514
PAY-00000775,83.32,2023-08-07,bank_transfer,INV-00000161
PAY-00000776,40.27,2024-06-25,bank_transfer,INV-00029605
PAY-00000777,53.8,2022-11-23,card,INV-00022741
PAY-00000778,45.53,2023-08-29,card,INV-00038118
PAY-00000779,97.95,2023-04-04,bank_transfer,INV-00019331
PAY-00000780,5.61,2024-07-30,bank_transfer,INV-00000634
PAY-00000781,242.06,2025-07-18,bank_transfer,INV-00007221
PAY-00000782,26.11,2023-10-08,card,INV-00016129
PAY-00000783,9.0,2024-08-06,cash,INV-00028287
PAY-00000784,89.33,2024-02-11,card,INV-00018293
PAY-00000785,97.11,2024-07-31,bank_transfer,INV-00024582
PAY-00000786,34.78,2024-05-31,bank_transfer,INV-00019943
PAY-00000787,36.28,2024-06-12,card,INV-00027342
PAY-00000788,180.05,2023-11-04,cash,INV-00045903
PAY-00000789,87.96,2026-01-26,card,INV-00044008
PAY-00000790,93.45,2022-08-10,bank_transfer,INV-00029274
PAY-00000791,288.52,2023-06-18,bank_transfer,INV-00006563
PAY-00000792,48.48,2024-02-26,bank_transfer,INV-00043079
PAY-00000793,29.96,2026-02-07,bank_transfer,INV-00038596
PAY-00000794,118.44,2023-11-21,card,INV-00034561
PAY-00000795,119.61,2025-06-18,card,INV-00008978
PAY-00000796,187.75,2025-05-31,card,INV-00006074
PAY-00000797,103.49,2022-02-09,card,INV-00039117
PAY-00000798,110.26,2024-08-21,bank_transfer,INV-00010334
PAY-00000799,101.12,2025-12-12,card,INV-00042682
PAY-00000800,30.35,2025-03-29,card,INV-00018336
PAY-00000801,253.14,2023-03-29,card,INV-00029961
PAY-00000802,282.09,2022-02-16,paypal,INV-00005165
PAY-00000803,33.7,2024-02-06,paypal,INV-00046029
PAY-00000804,24.93,2024-01-21,paypal,INV-00018347
PAY-00000805,24.68,2022-05-10,card,INV-00025399
PAY-00000806,22.16,2025-12-19,bank_transfer,INV-00016289
PAY-00000807,11.58,2022-06-15,card,INV-00048029
PAY-00000808,74.31,2024-12-22,card,INV-00030644
PAY-00000809,24.79,2024-09-01,card,INV-00001003
PAY-00000810,126.43,2025-09-05,paypal,INV-00033325
PAY-00000811,31.58,2022-12-21,bank_transfer,INV-00049007
PAY-00000812,78.52,2023-05-21,card,INV-00036985
PAY-00000813,13.22,2023-10-20,card,INV-00018749
PAY-00000814,10.87,2025-12-13,card,INV-00028893
PAY-00000815,6.02,2024-05-06,card,INV-00022577
PAY-00000816,38.21,2025-08-03,bank_transfer,INV-00005175
PAY-00000817,90.81,2024-05-08,card,INV-00049995
PAY-00000818,24.62,2025-02-21,card,INV-00013398
PAY-00000819,31.04,2025-05-30,bank_transfer,INV-00008260
PAY-00000820,45.91,2024-09-30,bank_transfer,INV-00005334
PAY-00000821,56.8,2024-05-23,bank_transfer,INV-00013323
PAY-00000822,79.56,2024-10-12,card,INV-00013599
PAY-00000823,32.09,2024-11-17,card,INV-00017926
PAY-00000824,171.34,2024-05-10,card,INV-00025714
PAY-00000825,8.89,2025-08-08,cash,INV-00040647
PAY-00000826,202.5,2024-01-06,card,INV-00039937
PAY-00000827,28.54,2024-02-15,bank_transfer,INV-00042443
PAY-00000828,169.96,2025-07-01,card,INV-00046608
PAY-00000829,73.22,2023-11-10,card,INV-00030497
PAY-00000830,108.06,2024-02-20,paypal,INV-00017388
PAY-00000831,46.72,2022-03-12,card,INV-00005998
PAY-00000832,9.98,2026-01-26,card,INV-00003675
PAY-00000833,9.43,2025-04-23,bank_transfer,INV-00023535
PAY-00000834,175.01,2022-09-06,card,INV-00031750
PAY-00000835,80.27,2025-11-03,paypal,INV-00036648
PAY-00000836,41.11,2022-01-28,paypal,INV-00043655
PAY-00000837,113.29,2023-01-07,card,INV-00018025
PAY-00000838,303.61,2025-09-21,card,INV-00041382
PAY-00000839,16.54,2022-09-02,bank_transfer,INV-00034376
PAY-00000840,103.94,2025-06-05,paypal,INV-00045263
PAY-00000841,62.02,2023-04-02,card,INV-00041480
PAY-00000842,37.17,2022-11-09,card,INV-00031602
PAY-00000843,13.69,2023-04-01,bank_transfer,INV-00001881
PAY-00000844,88.21,2022-06-06,bank_transfer,INV-00023989
PAY-00000845,12.13,2024-07-07,card,INV-00047413
PAY-00000846,28.89,2025-06-23,bank_transfer,INV-00011937
PAY-00000847,92.67,2025-01-20,bank_transfer,INV-00001952
PAY-00000848,12.04,2025-05-22,paypal,INV-00016009
PAY-00000849,9.88,2022-06-07,card,INV-00007123
PAY-00000850,30.27,2024-05-14,card,INV-00019479
PAY-00000851,12.84,2022-07-31,card,INV-00040778
PAY-00000852,180.6,2023-04-27,paypal,INV-00023362
PAY-00000853,15.15,2024-07-16,card,INV-00015603
PAY-00000854,20.63,2022-01-09,card,INV-00021249
PAY-00000855,98.61,2024-01-04,paypal,INV-00036661
PAY-00000856,51.77,2025-10-26,bank_transfer,INV-00027818
PAY-00000857,17.94,2025-06-25,bank_transfer,INV-00047808
PAY-00000858,23.31,2022-12-14,bank_transfer,INV-00045420
PAY-00000859,89.01,2023-09-13,paypal,INV-00039785
PAY-00000860,182.67,2022-11-10,bank_transfer,INV-00047352
PAY-00000861,82.8,2022-07-08,bank_transfer,INV-00034506
PAY-00000862,6.64,2024-06-27,paypal,INV-00012804
PAY-00000863,77.09,2024-03-20,bank_transfer,INV-00029835
PAY-00000864,185.92,2023-04-10,card,INV-00032636
PAY-00000865,46.36,2025-10-03,bank_transfer,INV-00002193
PAY-00000866,33.29,2022-05-20,card,INV-00043583
PAY-00000867,40.97,2025-10-15,card,INV-00008400
PAY-00000868,167.65,2023-07-25,card,INV-00008069
PAY-00000869,173.33,2024-06-04,card,INV-00009342
PAY-00000870,27.0,2024-03-13,card,INV-00044609
PAY-00000871,125.53,2022-08-27,card,INV-00012116
PAY-00000872,10.07,2022-04-15,cash,INV-00033735
PAY-00000873,259.06,2024-09-08,card,INV-00020549
PAY-00000874,41.75,2023-06-18,card,INV-00005162
PAY-00000875,16.98,2024-10-28,bank_transfer,INV-00003152
PAY-00000876,14.4,2023-07-24,card,INV-00014336
PAY-00000877,25.2,2024-05-03,cash,INV-00020759
PAY-00000878,5.87,2024-12-24,bank_transfer,INV-00041625
PAY-00000879,18.1,2023-10-05,bank_transfer,INV-00029781
PAY-00000880,13.53,2024-11-06,card,INV-00032823
