subscription_id,status,start_date,end_date,customer_id,product_id
SUB-0000354,active,2023-08-19,2024-08-11,CUS-0007799,PRD-00022
SUB-0000355,paused,2024-07-12,2027-11-14,CUS-0003018,PRD-00094
SUB-0000356,active,2020-02-27,2024-09-14,CUS-0001211,PRD-00020
SUB-0000357,active,2022-10-08,2027-09-13,CUS-0007023,PRD-00138
SUB-0000358,paused,2024-11-08,2027-10-19,CUS-0007801,PRD-00187
SUB-0000359,paused,2025-04-24,2027-09-03,CUS-0008538,PRD-00110
SUB-0000360,active,2020-07-26,2026-08-10,CUS-0004008,PRD-00131
SUB-0000361,cancelled,2025-04-24,2025-01-28,CUS-0006956,PRD-00104
SUB-0000362,active,2024-07-22,2026-10-12,CUS-0004599,PRD-00068
SUB-0000363,paused,2025-03-19,2027-04-15,CUS-0004578,PRD-00028
SUB-0000364,active,2024-04-07,2026-06-03,CUS-0002710,PRD-00077
SUB-0000365,active,2021-04-06,2025-10-16,CUS-0005876,PRD-00033
SUB-0000366,active,2020-06-28,2027-02-18,CUS-0004685,PRD-00157
SUB-0000367,active,2022-01-22,2026-05-29,CUS-0004362,PRD-00016
SUB-0000368,active,2021-09-24,2024-03-23,CUS-0008442,PRD-00158
SUB-0000369,active,2022-06-13,2024-03-25,CUS-0008721,PRD-00086
SUB-0000370,paused,2022-06-23,2025-05-24,CUS-0004784,PRD-00149
SUB-0000371,active,2020-05-24,2027-02-27,CUS-0000728,PRD-00044
SUB-0000372,active,2020-06-14,2027-02-26,CUS-0002326,PRD-00029
SUB-0000373,active,2023-01-07,2026-10-16,CUS-0006920,PRD-00167
SUB-0000374,active,2021-04-01,2026-10-08,CUS-0002629,PRD-00049
SUB-0000375,cancelled,2021-03-02,2027-10-01,CUS-0000545,PRD-00086
SUB-0000376,active,2024-11-04,2024-08-26,CUS-0003414,PRD-00103
SUB-0000377,active,2025-01-09,2025-04-28,CUS-0008024,PRD-00151
SUB-0000378,active,2021-12-08,2025-12-15,CUS-0006159,PRD-00199
SUB-0000379,paused,2023-08-28,2027-09-20,CUS-0001964,PRD-00185
SUB-0000380,active,2025-01-10,2024-10-27,CUS-0005674,PRD-00029
SUB-0000381,active,2023-09-21,2027-10-05,CUS-0007193,PRD-00130
SUB-0000382,cancelled,2022-02-11,2025-08-17,CUS-0000834,PRD-00055
SUB-0000383,active,2023-02-03,2025-10-27,CUS-0004818,PRD-00188
SUB-0000384,active,2024-11-08,2024-02-29,CUS-0008805,PRD-00022
SUB-0000385,active,2022-04-27,2026-01-08,CUS-0004281,PRD-00097
SUB-0000386,active,2020-04-23,2024-11-25,CUS-0001320,PRD-00055
SUB-0000387,cancelled,2023-09-03,2024-06-17,CUS-0005693,PRD-00095
SUB-0000388,active,2020-06-06,2025-09-28,CUS-0003170,PRD-00153
SUB-0000389,active,2024-08-18,2026-07-15,CUS-0007523,PRD-00084
SUB-0000390,active,2024-01-19,2026-02-27,CUS-0003097,PRD-00132
SUB-0000391,active,2021-12-16,2025-07-30,CUS-0004607,PRD-00045
SUB-0000392,paused,2024-10-17,2026-10-02,CUS-0001303,PRD-00086
SUB-0000393,active,2020-03-07,2024-06-29,CUS-0006366,PRD-00094
SUB-0000394,active,2021-02-08,2024-05-23,CUS-0002873,PRD-00081
SUB-0000395,cancelled,2022-06-18,2025-10-02,CUS-0009987,PRD-00017
SUB-0000396,paused,2021-04-08,2025-11-25,CUS-0009151,PRD-00180
SUB-0000397,active,2022-03-13,2024-04-24,CUS-0004375,PRD-00074
SUB-0000398,cancelled,2020-02-21,2024-02-15,CUS-0009337,PRD-00027
SUB-0000399,active,2021-01-24,2024-12-31,CUS-0004787,PRD-00120
SUB-0000400,cancelled,2024-08-27,2024-12-27,CUS-0003659,PRD-00019
SUB-0000401,paused,2024-11-16,2026-01-25,CUS-0001020,PRD-00019
SUB-0000402,active,2024-04-11,2027-02-28,CUS-0008570,PRD-00170
SUB-0000403,paused,2021-12-09,2026-11-18,CUS-0000305,PRD-00121
SUB-0000404,active,2020-10-13,2026-07-16,CUS-0001809,PRD-00085
SUB-0000405,active,2022-05-17,2026-11-24,CUS-0002207,PRD-00199
SUB-0000406,active,2020-02-29,2027-01-07,CUS-0005019,PRD-00132
SUB-0000407,active,2024-03-22,2024-06-13,CUS-0004577,PRD-00034
SUB-0000408,active,2020-11-06,2025-11-15,CUS-0001891,PRD-00021
SUB-0000409,paused,2021-01-29,2025-07-23,CUS-0001678,PRD-00140
SUB-0000410,cancelled,2024-02-06,2025-05-29,CUS-0002981,PRD-00037
SUB-0000411,active,2025-06-14,2026-06-06,CUS-0006992,PRD-00112
SUB-0000412,active,2024-04-18,2024-04-01,CUS-0008962,PRD-00055
SUB-0000413,active,2023-08-09,2024-04-30,CUS-0005372,PRD-00098
SUB-0000414,active,2023-04-07,2024-08-23,CUS-0006591,PRD-00131
SUB-0000415,active,2022-03-19,2026-04-01,CUS-0007943,PRD-00087
SUB-0000416,active,2020-07-05,2025-01-12,CUS-0006013,PRD-00006
SUB-0000417,paused,2020-03-07,2027-06-27,CUS-0001810,PRD-00106
SUB-0000418,cancelled,2023-11-01,2025-04-26,CUS-0007038,PRD-00187
SUB-0000419,cancelled,2021-02-04,2024-10-19,CUS-0007123,PRD-00192
SUB-0000420,active,2022-08-30,2025-11-29,CUS-0009168,PRD-00119
SUB-0000421,active,2020-09-07,2026-01-01,CUS-0005334,PRD-00169
SUB-0000422,active,2020-08-17,2027-07-18,CUS-0004482,PRD-00081
SUB-0000423,active,2024-06-23,2025-02-18,CUS-0000602,PRD-00184
SUB-0000424,cancelled,2023-11-02,2026-04-23,CUS-0005795,PRD-00044
SUB-0000425,paused,2023-01-02,2024-10-19,CUS-0006576,PRD-00029
SUB-0000426,active,2020-11-09,2026-01-31,CUS-0000596,PRD-00189
SUB-0000427,active,2021-04-10,2024-09-07,CUS-0009017,PRD-00066
SUB-0000428,active,2020-05-21,2026-05-23,CUS-0001416,PRD-00178
SUB-0000429,active,2023-10-24,2024-07-04,CUS-0005139,PRD-00120
SUB-0000430,active,2022-03-21,2027-02-18,CUS-0003834,PRD-00130
SUB-0000431,paused,2021-06-26,2026-09-20,CUS-0009762,PRD-00098
SUB-0000432,active,2024-01-31,2025-08-06,CUS-0002106,PRD-00074
SUB-0000433,cancelled,2022-09-19,2025-07-02,CUS-0000077,PRD-00010
SUB-0000434,active,2022-12-08,2024-03-25,CUS-0009865,PRD-00013
SUB-0000435,active,2023-03-09,2024-03-24,CUS-0009453,PRD-00177
SUB-0000436,cancelled,2023-01-16,2024-08-11,CUS-0000725,PRD-00111
SUB-0000437,active,2022-12-25,2024-11-14,CUS-0002234,PRD-00152
SUB-0000438,active,2023-07-13,2027-09-21,CUS-0008249,PRD-00174
SUB-0000439,active,2021-02-28,2025-09-14,CUS-0004900,PRD-00058
SUB-0000440,active,2024-09-29,2027-11-16,CUS-0000896,PRD-00001
SUB-0000441,active,2022-05-18,2026-03-10,CUS-0009631,PRD-00016
SUB-0000442,paused,2023-09-19,2025-10-22,CUS-0001065,PRD-00095
SUB-0000443,active,2021-11-28,2026-05-29,CUS-0003848,PRD-00008
SUB-0000444,active,2023-07-21,2025-06-10,CUS-0003679,PRD-00157
SUB-0000445,cancelled,2021-04-09,2025-10-03,CUS-0009188,PRD-00100
SUB-0000446,active,2023-03-14,2024-12-21,CUS-0003112,PRD-00036
SUB-0000447,active,2023-05-19,2026-11-28,CUS-0001956,PRD-00151
SUB-0000448,active,2024-07-04,2027-04-01,CUS-0004636,PRD-00123
SUB-0000449,cancelled,2022-02-04,2024-04-17,CUS-0008955,PRD-00052
SUB-0000450,active,2024-10-21,2024-04-25,CUS-0000502,PRD-00001
SUB-0000451,active,2022-06-11,2026-02-15,CUS-0007621,PRD-00015
SUB-0000452,active,2020-11-26,2026-08-26,CUS-0008095,PRD-00177
SUB-0000453,active,2024-08-27,2024-01-01,CUS-0001562,PRD-00050
SUB-0000454,active,2025-06-03,2025-03-27,CUS-0009981,PRD-00043
SUB-0000455,paused,2023-12-21,2026-01-01,CUS-0009889,PRD-00010
SUB-0000456,active,2023-03-09,2025-06-06,CUS-0006437,PRD-00193
SUB-0000457,paused,2022-08-25,2025-12-11,CUS-0009555,PRD-00081
SUB-0000458,cancelled,2025-03-07,2025-03-05,CUS-0004247,PRD-00181
SUB-0000459,active,2022-08-25,2027-04-09,CUS-0002866,PRD-00105
SUB-0000460,active,2021-10-30,2025-03-31,CUS-0003456,PRD-00106
SUB-0000461,cancelled,2021-02-26,2025-12-05,CUS-0000645,PRD-00161
SUB-0000462,active,2020-11-08,2024-09-24,CUS-0000049,PRD-00083
SUB-0000463,active,2020-04-05,2024-10-02,CUS-0006400,PRD-00143
SUB-0000464,paused,2021-02-24,2024-01-05,CUS-0005450,PRD-00113
SUB-0000465,paused,2024-03-17,2027-12-21,CUS-0006937,PRD-00128
SUB-0000466,active,2020-04-19,2027-02-13,CUS-0006772,PRD-00090
SUB-0000467,active,2020-09-21,2024-06-28,CUS-0002087,PRD-00153
SUB-0000468,cancelled,2022-01-17,2024-04-11,CUS-0003617,PRD-00192
SUB-0000469,active,2022-02-15,2027-12-30,CUS-0003867,PRD-00158
SUB-0000470,active,2023-05-20,2025-01-20,CUS-0008452,PRD-00193
SUB-0000471,active,2020-08-25,2027-08-08,CUS-0000247,PRD-00039
SUB-0000472,active,2022-01-27,2025-03-21,CUS-0001137,PRD-00066
SUB-0000473,cancelled,2025-03-24,2025-11-08,CUS-0006283,PRD-00018
SUB-0000474,paused,2023-01-26,2024-03-11,CUS-0007706,PRD-00156
SUB-0000475,active,2021-05-23,2026-04-05,CUS-0008168,PRD-00176
SUB-0000476,active,2023-08-24,2025-02-04,CUS-0000834,PRD-00005
SUB-0000477,active,2021-03-02,2027-02-08,CUS-0007835,PRD-00195
SUB-0000478,active,2021-04-04,2027-07-12,CUS-0004733,PRD-00028
SUB-0000479,active,2025-02-09,2027-04-20,CUS-0007949,PRD-00164
SUB-0000480,active,2023-10-22,2024-07-18,CUS-0000923,PRD-00125
SUB-0000481,active,2022-08-30,2024-07-21,CUS-0001865,PRD-00058
SUB-0000482,cancelled,2024-12-25,2025-03-18,CUS-0004122,PRD-00029
SUB-0000483,active,2023-12-31,2026-02-07,CUS-0000565,PRD-00004
SUB-0000484,active,2023-11-10,2024-11-28,CUS-0002464,PRD-00026
SUB-0000485,active,2023-12-24,2024-05-02,CUS-0007807,PRD-00044
SUB-0000486,active,2020-12-06,2024-11-11,CUS-0000644,PRD-00161
SUB-0000487,cancelled,2021-01-01,2027-06-07,CUS-0000906,PRD-00033
SUB-0000488,active,2022-04-07,2026-06-17,CUS-0008352,PRD-00156
SUB-0000489,active,2025-06-25,2027-08-24,CUS-0000760,PRD-00113
SUB-0000490,active,2023-11-02,2027-05-13,CUS-0000917,PRD-00196
SUB-0000491,cancelled,2022-10-09,2026-11-26,CUS-0004181,PRD-00043
SUB-0000492,cancelled,2021-12-07,2024-05-22,CUS-0005719,PRD-00119
SUB-0000493,cancelled,2020-01-13,2026-11-15,CUS-0008449,PRD-00109
SUB-0000494,cancelled,2024-07-02,2025-01-31,CUS-0007625,PRD-00051
SUB-0000495,paused,2025-05-01,2027-04-27,CUS-0005259,PRD-00163
SUB-0000496,active,2023-02-02,2026-07-11,CUS-0008702,PRD-00006
SUB-0000497,active,2024-07-22,2025-03-08,CUS-0009483,PRD-00114
SUB-0000498,active,2020-12-12,2026-10-16,CUS-0006395,PRD-00171
SUB-0000499,active,2020-07-10,2024-05-27,CUS-0000497,PRD-00177
SUB-0000500,active,2024-01-20,2025-01-02,CUS-0001037,PRD-00012
SUB-0000501,paused,2023-08-14,2026-05-18,CUS-0003324,PRD-00080
SUB-0000502,active,2025-02-02,2025-07-18,CUS-0006095,PRD-00105
SUB-0000503,active,2025-01-09,2025-11-15,CUS-0006141,PRD-00154
SUB-0000504,active,2020-09-08,2027-02-24,CUS-0009345,PRD-00129
SUB-0000505,active,2023-05-12,2025-01-06,CUS-0004409,PRD-00104
SUB-0000506,paused,2020-11-28,2025-01-24,CUS-0000677,PRD-00160
SUB-0000507,active,2022-04-11,2025-04-28,CUS-0005337,PRD-00018
SUB-0000508,active,2021-05-27,2024-12-03,CUS-0008726,PRD-00198
SUB-0000509,active,2020-08-28,2024-02-18,CUS-0000261,PRD-00004
SUB-0000510,active,2021-05-04,2027-10-02,CUS-0009384,PRD-00184
SUB-0000511,active,2024-11-11,2026-04-01,CUS-0005145,PRD-00192
SUB-0000512,active,2021-05-15,2025-01-27,CUS-0003962,PRD-00133
SUB-0000513,active,2021-01-27,2027-03-30,CUS-0002269,PRD-00008
SUB-0000514,active,2023-04-15,2027-12-12,CUS-0004822,PRD-00176
SUB-0000515,cancelled,2020-03-22,2027-12-22,CUS-0005240,PRD-00002
SUB-0000516,active,2021-03-06,2026-05-09,CUS-0001571,PRD-00126
SUB-0000517,active,2021-07-13,2026-09-02,CUS-0004627,PRD-00011
SUB-0000518,active,2022-10-04,2026-05-21,CUS-0007878,PRD-00078
SUB-0000519,active,2020-01-01,2026-10-22,CUS-0006335,PRD-00196
SUB-0000520,active,2024-08-05,2025-08-09,CUS-0009315,PRD-00042
SUB-0000521,cancelled,2024-03-14,2025-10-27,CUS-0001369,PRD-00084
SUB-0000522,cancelled,2022-03-29,2026-05-19,CUS-0003568,PRD-00165
SUB-0000523,active,2024-10-01,2026-03-19,CUS-0007081,PRD-00173
SUB-0000524,active,2020-09-03,2027-08-08,CUS-0005708,PRD-00196
SUB-0000525,active,2020-06-15,2024-12-06,CUS-0007938,PRD-00120
SUB-0000526,active,2020-11-13,2025-05-07,CUS-0009708,PRD-00200
SUB-0000527,active,2023-01-09,2027-05-29,CUS-0002433,PRD-00063
SUB-0000528,active,2023-06-17,2026-08-05,CUS-0003582,PRD-00146
SUB-0000529,active,2022-07-27,2026-03-29,CUS-0007342,PRD-00079
SUB-0000530,active,2022-02-26,2026-05-28,CUS-0007302,PRD-00111
SUB-0000531,active,2024-03-11,2025-05-10,CUS-0001484,PRD-00061
SUB-0000532,active,2020-05-21,2027-04-18,CUS-0006019,PRD-00052
SUB-0000533,active,2020-10-08,2026-07-30,CUS-0007314,PRD-00102
SUB-0000534,active,2025-02-11,2025-09-02,CUS-0003088,PRD-00148
SUB-0000535,active,2021-05-25,2025-04-20,CUS-0001758,PRD-00056
SUB-0000536,active,2024-04-23,2026-11-29,CUS-0002639,PRD-00010
SUB-0000537,active,2021-11-21,2025-03-24,CUS-0001292,PRD-00031
SUB-0000538,cancelled,2021-11-26,2026-09-15,CUS-0000318,PRD-00162
SUB-0000539,active,2023-07-27,2024-02-21,CUS-0007859,PRD-00103
SUB-0000540,cancelled,2021-05-19,2025-05-12,CUS-0006618,PRD-00177
SUB-0000541,active,2022-07-19,2024-05-31,CUS-0005273,PRD-00006
SUB-0000542,active,2022-03-14,2024-11-01,CUS-0001881,PRD-00118
SUB-0000543,active,2020-12-29,2025-11-08,CUS-0005810,PRD-00018
SUB-0000544,active,2021-11-20,2025-11-09,CUS-0003120,PRD-00023
SUB-0000545,cancelled,2023-07-01,2025-05-10,CUS-0005474,PRD-00138
SUB-0000546,cancelled,2025-03-29,2024-10-08,CUS-0008143,PRD-00199
SUB-0000547,active,2024-09-30,2025-05-15,CUS-0007867,PRD-00116
SUB-0000548,cancelled,2022-03-10,2026-02-22,CUS-0007207,PRD-00109
SUB-0000549,active,2020-09-10,2026-11-26,CUS-0009994,PRD-00139
SUB-0000550,active,2022-01-03,2027-12-19,CUS-0009557,PRD-00131
SUB-0000551,active,2021-03-22,2024-02-16,CUS-0008145,PRD-00177
SUB-0000552,cancelled,2021-11-04,2024-10-09,CUS-0001378,PRD-00003
SUB-0000553,active,2024-08-14,2027-09-11,CUS-0005134,PRD-00174
SUB-0000554,paused,2021-06-21,2024-11-23,CUS-0008797,PRD-00063
SUB-0000555,active,2024-05-24,2026-09-08,CUS-0006721,PRD-00026
SUB-0000556,cancelled,2020-04-04,2027-12-31,CUS-0008259,PRD-00174
SUB-0000557,active,2021-07-11,2024-04-06,CUS-0000338,PRD-00131
SUB-0000558,cancelled,2024-05-01,2024-01-22,CUS-0008329,PRD-00135
SUB-0000559,active,2020-11-17,2027-09-26,CUS-0005853,PRD-00004
SUB-0000560,cancelled,2024-03-02,2024-09-28,CUS-0003693,PRD-00083
SUB-0000561,active,2020-05-07,2025-07-03,CUS-0003847,PRD-00117
SUB-0000562,active,2020-02-02,2027-05-27,CUS-0000872,PRD-00107
SUB-0000563,cancelled,2024-05-25,2026-09-29,CUS-0001887,PRD-00061
SUB-0000564,active,2024-08-06,2027-03-08,CUS-0006597,PRD-00065
SUB-0000565,active,2020-04-22,2025-11-20,CUS-0005716,PRD-00150
SUB-0000566,active,2025-03-21,2027-09-23,CUS-0007834,PRD-00130
SUB-0000567,active,2020-06-27,2027-02-02,CUS-0004791,PRD-00075
SUB-0000568,active,2023-11-05,2026-07-23,CUS-0002688,PRD-00104
SUB-0000569,active,2021-07-17,2027-03-22,CUS-0003856,PRD-00149
SUB-0000570,active,2022-04-21,2027-01-14,CUS-0002491,PRD-00140
SUB-0000571,active,2021-01-09,2024-03-11,CUS-0002527,PRD-00162
SUB-0000572,active,2022-05-13,2025-08-03,CUS-0001570,PRD-00185
SUB-0000573,active,2023-12-29,2025-01-20,CUS-0004527,PRD-00116
SUB-0000574,active,2023-10-04,2027-09-01,CUS-0004051,PRD-00035
SUB-0000575,paused,2022-03-26,2026-01-28,CUS-0009335,PRD-00032
SUB-0000576,active,2025-05-29,2026-09-19,CUS-0003836,PRD-00129
SUB-0000577,active,2023-08-06,2026-09-09,CUS-0005687,PRD-00116
SUB-0000578,cancelled,2020-11-10,2027-07-17,CUS-0004041,PRD-00080
SUB-0000579,paused,2023-09-17,2026-09-01,CUS-0005555,PRD-00149
SUB-0000580,cancelled,2021-05-17,2026-05-13,CUS-0000212,PRD-00070
SUB-0000581,active,2025-05-21,2027-11-23,CUS-0004601,PRD-00136
SUB-0000582,active,2021-05-08,2026-11-26,CUS-0000806,PRD-00073
SUB-0000583,active,2025-03-28,2024-05-06,CUS-0003317,PRD-00069
SUB-0000584,active,2023-09-24,2026-09-20,CUS-0006850,PRD-00145
SUB-0000585,active,2020-05-27,2025-12-22,CUS-0000501,PRD-00148
SUB-0000586,cancelled,2022-11-27,2024-03-30,CUS-0004990,PRD-00148
SUB-0000587,active,2021-09-05,2027-03-30,CUS-0001002,PRD-00116
SUB-0000588,active,2022-05-13,2027-10-13,CUS-0008738,PRD-00194
SUB-0000589,active,2021-10-09,2024-04-19,CUS-0006860,PRD-00016
SUB-0000590,active,2024-06-12,2024-01-11,CUS-0004885,PRD-00098
SUB-0000591,paused,2023-05-04,2024-08-27,CUS-0000613,PRD-00135
SUB-0000592,paused,2022-03-22,2026-12-30,CUS-0008911,PRD-00136
SUB-0000593,active,2020-07-03,2025-08-07,CUS-0004171,PRD-00164
SUB-0000594,cancelled,2022-04-18,2025-02-04,CUS-0007784,PRD-00014
SUB-0000595,active,2021-09-08,2027-10-03,CUS-0001656,PRD-00168
SUB-0000596,active,2022-07-29,2027-11-30,CUS-0008584,PRD-00147
SUB-0000597,cancelled,2020-06-10,2026-05-30,CUS-0000221,PRD-00059
SUB-0000598,active,2024-02-19,2027-11-07,CUS-0001179,PRD-00057
SUB-0000599,active,2020-12-26,2027-09-24,CUS-0009935,PRD-00157
SUB-0000600,active,2023-09-28,2024-09-02,CUS-0009208,PRD-00073
SUB-0000601,active,2024-06-06,2024-02-13,CUS-0007377,PRD-00081
SUB-0000602,active,2025-05-28,2027-01-28,CUS-0005096,PRD-00049
SUB-0000603,active,2022-10-21,2027-07-29,CUS-0002605,PRD-00070
SUB-0000604,active,2021-06-19,2024-05-12,CUS-0005187,PRD-00059
SUB-0000605,active,2022-08-22,2026-07-25,CUS-0004557,PRD-00038
SUB-0000606,active,2023-07-27,2025-01-27,CUS-0003679,PRD-00125
SUB-0000607,active,2024-03-13,2024-12-29,CUS-0009553,PRD-00173
SUB-0000608,active,2020-08-20,2027-01-23,CUS-0008903,PRD-00087
SUB-0000609,active,2023-09-11,2025-03-19,CUS-0008950,PRD-00116
SUB-0000610,cancelled,2025-01-20,2027-10-06,CUS-0009780,PRD-00026
SUB-0000611,active,2021-05-24,2027-01-27,CUS-0005058,PRD-00099
SUB-0000612,paused,2025-03-24,2024-01-20,CUS-0006294,PRD-00173
SUB-0000613,active,2023-08-22,2027-12-07,CUS-0003270,PRD-00050
SUB-0000614,active,2021-03-31,2025-11-24,CUS-0004333,PRD-00153
SUB-0000615,active,2020-05-22,2026-12-04,CUS-0003884,PRD-00066
SUB-0000616,active,2021-04-02,2026-12-23,CUS-0008061,PRD-00003
SUB-0000617,active,2023-06-13,2027-08-18,CUS-0008117,PRD-00144
SUB-0000618,active,2023-06-03,2024-11-27,CUS-0009312,PRD-00134
SUB-0000619,cancelled,2022-11-16,2027-07-22,CUS-0002766,PRD-00031
SUB-0000620,active,2025-01-31,2024-09-15,CUS-0007920,PRD-00007
SUB-0000621,cancelled,2023-01-09,2024-07-09,CUS-0007139,PRD-00103
SUB-0000622,active,2020-09-02,2027-02-19,CUS-0004859,PRD-00179
SUB-0000623,active,2025-03-07,2025-11-14,CUS-0005512,PRD-00045
SUB-0000624,active,2021-06-30,2026-09-16,CUS-0001168,PRD-00194
SUB-0000625,active,2024-05-10,2025-06-05,CUS-0008437,PRD-00058
SUB-0000626,active,2022-10-26,2025-09-10,CUS-0001733,PRD-00007
SUB-0000627,active,2022-02-14,2024-08-29,CUS-0007417,PRD-00106
SUB-0000628,cancelled,2022-01-11,2024-07-16,CUS-0000410,PRD-00046
SUB-0000629,cancelled,2022-01-11,2024-01-25,CUS-0005889,PRD-00177
SUB-0000630,active,2023-08-12,2025-02-09,CUS-0001233,PRD-00183
SUB-0000631,cancelled,2020-10-14,2026-12-22,CUS-0003294,PRD-00100
SUB-0000632,active,2020-12-27,2027-12-19,CUS-0007471,PRD-00096
SUB-0000633,cancelled,2023-07-09,2024-03-05,CUS-0005327,PRD-00003
SUB-0000634,cancelled,2022-10-26,2027-11-25,CUS-0006762,PRD-00133
SUB-0000635,active,2021-06-04,2025-07-19,CUS-0003374,PRD-00161
SUB-0000636,cancelled,2023-07-16,2024-09-04,CUS-0002216,PRD-00112
SUB-0000637,active,2022-06-19,2027-06-28,CUS-0002355,PRD-00044
SUB-0000638,cancelled,2023-11-13,2025-12-10,CUS-0000736,PRD-00193
SUB-0000639,active,2023-10-11,2025-12-27,CUS-0004548,PRD-00087
SUB-0000640,active,2024-02-13,2025-04-30,CUS-0004161,PRD-00150
SUB-0000641,active,2020-12-27,2024-06-27,CUS-0005113,PRD-00147
SUB-0000642,cancelled,2023-06-02,2025-05-04,CUS-0001964,PRD-00183
SUB-0000643,active,2024-02-14,2027-06-18,CUS-0004551,PRD-00004
SUB-0000644,active,2021-07-30,2024-02-08,CUS-0001167,PRD-00016
SUB-0000645,active,2022-08-22,2026-03-19,CUS-0002506,PRD-00078
SUB-0000646,active,2023-08-18,2025-01-02,CUS-0000443,PRD-00142
SUB-0000647,active,2020-01-05,2024-01-22,CUS-0007865,PRD-00121
SUB-0000648,active,2025-06-14,2025-08-24,CUS-0002901,PRD-00161
SUB-0000649,cancelled,2023-08-27,2026-09-28,CUS-0009082,PRD-00122
SUB-0000650,active,2022-11-26,2025-03-18,CUS-0002563,PRD-00149
SUB-0000651,active,2021-12-13,2025-11-28,CUS-0004200,PRD-00104
SUB-0000652,paused,2024-05-16,2027-10-17,CUS-0001691,PRD-00152
SUB-0000653,active,2021-12-08,2024-02-18,CUS-0008851,PRD-00030
SUB-0000654,active,2022-08-20,2027-05-29,CUS-0006620,PRD-00192
SUB-0000655,active,2020-05-25,2024-10-14,CUS-0009192,PRD-00044
SUB-0000656,active,2022-07-26,2024-06-13,CUS-0007266,PRD-00084
SUB-0000657,active,2020-07-31,2024-06-18,CUS-0001877,PRD-00155
SUB-0000658,cancelled,2022-10-05,2027-10-31,CUS-0003469,PRD-00036
SUB-0000659,active,2021-02-01,2025-02-01,CUS-0003103,PRD-00103
SUB-0000660,active,2020-10-05,2026-05-16,CUS-0009452,PRD-00164
SUB-0000661,active,2023-10-21,2024-06-06,CUS-0005664,PRD-00156
SUB-0000662,active,2022-07-01,2024-10-06,CUS-0008276,PRD-00099
SUB-0000663,cancelled,2020-05-28,2027-12-26,CUS-0004256,PRD-00137
SUB-0000664,cancelled,2021-10-28,2024-04-24,CUS-0002752,PRD-00023
SUB-0000665,active,2024-10-18,2025-07-13,CUS-0008540,PRD-00165
SUB-0000666,cancelled,2022-12-08,2024-11-18,CUS-0009606,PRD-00009
SUB-0000667,active,2022-07-30,2026-11-10,CUS-0000864,PRD-00057
SUB-0000668,active,2020-10-09,2027-04-24,CUS-0000981,PRD-00097
SUB-0000669,active,2020-10-22,2024-10-26,CUS-0002948,PRD-00183
SUB-0000670,active,2024-08-31,2024-08-10,CUS-0002092,PRD-00191
SUB-0000671,active,2023-06-19,2024-04-08,CUS-0003940,PRD-00128
SUB-0000672,active,2023-01-17,2027-07-27,CUS-0006371,PRD-00150
SUB-0000673,active,2024-03-28,2026-12-09,CUS-0009437,PRD-00147
SUB-0000674,active,2023-12-10,2026-10-22,CUS-0000190,PRD-00112
SUB-0000675,active,2020-08-12,2025-05-18,CUS-0006186,PRD-00093
SUB-0000676,active,2023-05-30,2025-06-13,CUS-0006795,PRD-00124
SUB-0000677,cancelled,2023-11-07,2024-03-19,CUS-0007932,PRD-00030
SUB-0000678,active,2025-05-26,2024-03-31,CUS-0009848,PRD-00070
SUB-0000679,paused,2022-05-25,2025-11-07,CUS-0004995,PRD-00010
SUB-0000680,paused,2024-04-24,2024-08-25,CUS-0002553,PRD-00006
SUB-0000681,active,2023-08-14,2025-10-21,CUS-0003113,PRD-00082
SUB-0000682,cancelled,2023-03-09,2025-02-02,CUS-0003951,PRD-00108
SUB-0000683,paused,2023-04-18,2025-12-03,CUS-0001924,PRD-00030
SUB-0000684,active,2023-10-19,2026-07-30,CUS-0000498,PRD-00119
SUB-0000685,paused,2021-07-09,2024-11-10,CUS-0006303,PRD-00191
SUB-0000686,active,2023-07-09,2025-12-10,CUS-0007366,PRD-00101
SUB-0000687,active,2023-03-04,2027-11-28,CUS-0002958,PRD-00196
SUB-0000688,active,2021-10-27,2025-09-12,CUS-0002644,PRD-00061
SUB-0000689,active,2022-01-13,2027-12-14,CUS-0005111,PRD-00145
SUB-0000690,active,2024-03-19,2025-06-14,CUS-0003190,PRD-00082
SUB-0000691,active,2023-02-23,2027-05-30,CUS-0004817,PRD-00111
SUB-0000692,cancelled,2020-02-22,2024-10-13,CUS-0002249,PRD-00188
SUB-0000693,active,2023-01-05,2027-01-16,CUS-0000789,PRD-00113
SUB-0000694,active,2020-02-12,2026-06-23,CUS-0006754,PRD-00196
SUB-0000695,cancelled,2022-01-10,2026-03-20,CUS-0001863,PRD-00121
SUB-0000696,paused,2020-06-26,2024-07-17,CUS-0001474,PRD-00115
SUB-0000697,cancelled,2024-05-15,2024-08-14,CUS-0007532,PRD-00178
SUB-0000698,active,2022-09-19,2024-08-23,CUS-0000452,PRD-00059
SUB-0000699,active,2024-02-02,2025-04-23,CUS-0003168,PRD-00084
SUB-0000700,cancelled,2024-08-15,2026-11-11,CUS-0000675,PRD-00040
SUB-0000701,active,2023-07-23,2026-12-27,CUS-0005031,PRD-00175
SUB-0000702,active,2022-03-04,2027-03-01,CUS-0009268,PRD-00056
SUB-0000703,active,2022-08-25,2025-11-03,CUS-0006287,PRD-00106
SUB-0000704,cancelled,2024-05-17,2025-08-09,CUS-0002362,PRD-00066
SUB-0000705,active,2021-12-08,2025-07-25,CUS-0004048,PRD-00184
