invoice_item_id,quantity,unit_price,line_total,invoice_id,product_id
INI-000000441,4,5.09,20.36,INV-00011889,PRD-00168
INI-000000442,6,25.47,152.82,INV-00022740,PRD-00066
INI-000000443,7,25.93,181.51,INV-00030780,PRD-00122
INI-000000444,1,51.43,51.43,INV-00017352,PRD-00160
INI-000000445,3,96.71,290.13,INV-00048745,PRD-00127
INI-000000446,8,19.28,154.24,INV-00039811,PRD-00113
INI-000000447,4,27.58,110.32,INV-00012978,PRD-00136
INI-000000448,2,33.14,66.28,INV-00038395,PRD-00124
INI-000000449,10,18.01,180.10000000000002,INV-00020019,PRD-00163
INI-000000450,9,16.05,144.45000000000002,INV-00036472,PRD-00127
INI-000000451,8,54.18,433.44,INV-00044422,PRD-00195
INI-000000452,6,14.31,85.86,INV-00002701,PRD-00147
INI-000000453,7,17.91,125.37,INV-00045994,PRD-00185
INI-000000454,2,63.14,126.28,INV-00032348,PRD-00071
INI-000000455,5,14.28,71.39999999999999,INV-00025834,PRD-00052
INI-000000456,3,31.4,94.19999999999999,INV-00000194,PRD-00156
INI-000000457,5,36.3,181.5,INV-00018318,PRD-00059
INI-000000458,8,21.6,172.8,INV-00034062,PRD-00011
INI-000000459,8,50.92,407.36,INV-00015532,PRD-00177
INI-000000460,10,23.07,230.7,INV-00011723,PRD-00137
INI-000000461,5,8.52,42.599999999999994,INV-00028379,PRD-00031
INI-000000462,4,20.46,81.84,INV-00045799,PRD-00155
INI-000000463,9,182.23,1640.07,INV-00024090,PRD-00181
INI-000000464,9,35.42,318.78000000000003,INV-00033379,PRD-00097
INI-000000465,8,36.18,289.44,INV-00023553,PRD-00180
INI-000000466,8,31.68,253.44,INV-00022922,PRD-00013
INI-000000467,1,53.7,53.7,INV-00047749,PRD-00026
INI-000000468,7,61.7,431.90000000000003,INV-00049323,PRD-00063
INI-000000469,3,16.06,48.17999999999999,INV-00006946,PRD-00164
INI-000000470,2,21.73,43.46,INV-00011045,PRD-00022
INI-000000471,7,16.43,115.00999999999999,INV-00031383,PRD-00113
INI-000000472,3,34.35,103.05000000000001,INV-00023316,PRD-00176
INI-000000473,1,91.86,91.86,INV-00024790,PRD-00089
INI-000000474,7,47.83,334.81,INV-00034193,PRD-00197
INI-000000475,9,17.38,156.42,INV-00028182,PRD-00090
INI-000000476,6,71.7,430.20000000000005,INV-00015405,PRD-00089
INI-000000477,3,368.15,1104.4499999999998,INV-00030779,PRD-00027
INI-000000478,4,28.54,114.16,INV-00010326,PRD-00029
INI-000000479,2,54.2,108.4,INV-00015693,PRD-00030
INI-000000480,9,21.74,195.66,INV-00044241,PRD-00073
INI-000000481,5,31.44,157.20000000000002,INV-00022548,PRD-00141
INI-000000482,6,15.88,95.28,INV-00034290,PRD-00032
INI-000000483,6,23.76,142.56,INV-00034057,PRD-00105
INI-000000484,7,31.55,220.85,INV-00005953,PRD-00089
INI-000000485,3,31.22,93.66,INV-00031727,PRD-00123
INI-000000486,8,123.58,988.64,INV-00015179,PRD-00161
INI-000000487,3,9.96,29.880000000000003,INV-00045188,PRD-00149
INI-000000488,7,166.63,1166.4099999999999,INV-00004832,PRD-00195
INI-000000489,1,64.41,64.41,INV-00001373,PRD-00130
INI-000000490,2,28.84,57.68,INV-00011742,PRD-00039
INI-000000491,4,21.66,86.64,INV-00005803,PRD-00180
INI-000000492,1,83.24,83.24,INV-00004990,PRD-00049
INI-000000493,1,71.95,71.95,INV-00044132,PRD-00043
INI-000000494,7,28.33,198.31,INV-00004167,PRD-00101
INI-000000495,1,17.5,17.5,INV-00040362,PRD-00161
INI-000000496,10,22.59,225.9,INV-00010654,PRD-00002
INI-000000497,4,49.69,198.76,INV-00048355,PRD-00166
INI-000000498,1,97.24,97.24,INV-00013079,PRD-00149
INI-000000499,9,30.78,277.02,INV-00030332,PRD-00120
INI-000000500,5,33.97,169.85,INV-00037776,PRD-00002
INI-000000501,5,25.49,127.44999999999999,INV-00022187,PRD-00070
INI-000000502,9,21.63,194.67,INV-00026031,PRD-00112
INI-000000503,9,50.66,455.93999999999994,INV-00003466,PRD-00091
INI-000000504,7,60.71,424.97,INV-00004390,PRD-00023
INI-000000505,4,66.57,266.28,INV-00026923,PRD-00122
INI-000000506,2,26.44,52.88,INV-00025483,PRD-00060
INI-000000507,3,14.08,42.24,INV-00006997,PRD-00140
INI-000000508,7,56.21,393.47,INV-00036526,PRD-00066
INI-000000509,1,22.48,22.48,INV-00006829,PRD-00032
INI-000000510,10,69.44,694.4,INV-00024471,PRD-00057
INI-000000511,6,54.3,325.79999999999995,INV-00005878,PRD-00090
INI-000000512,2,56.05,112.1,INV-00031568,PRD-00164
INI-000000513,4,13.48,53.92,INV-00034795,PRD-00070
INI-000000514,4,43.76,175.04,INV-00043125,PRD-00089
INI-000000515,8,124.63,997.04,INV-00042123,PRD-00165
INI-000000516,1,107.52,107.52,INV-00042542,PRD-00063
INI-000000517,4,25.54,102.16,INV-00026784,PRD-00094
INI-000000518,8,16.96,135.68,INV-00025118,PRD-00180
INI-000000519,7,59.43,416.01,INV-00013580,PRD-00173
INI-000000520,3,6.41,19.23,INV-00048780,PRD-00156
INI-000000521,8,55.44,443.52,INV-00026815,PRD-00101
INI-000000522,8,34.25,274.0,INV-00005339,PRD-00133
INI-000000523,7,57.76,404.32,INV-00039680,PRD-00069
INI-000000524,4,55.69,222.76,INV-00020461,PRD-00089
INI-000000525,9,24.21,217.89000000000001,INV-00045932,PRD-00016
INI-000000526,8,36.47,291.76,INV-00023042,PRD-00087
INI-000000527,4,8.69,34.76,INV-00040780,PRD-00077
INI-000000528,2,38.78,77.56,INV-00027905,PRD-00096
INI-000000529,2,15.81,31.62,INV-00013013,PRD-00069
INI-000000530,3,18.15,54.449999999999996,INV-00012154,PRD-00139
INI-000000531,8,19.47,155.76,INV-00027496,PRD-00001
INI-000000532,8,39.58,316.64,INV-00006325,PRD-00112
INI-000000533,5,25.7,128.5,INV-00021367,PRD-00192
INI-000000534,6,20.42,122.52000000000001,INV-00040157,PRD-00115
INI-000000535,6,25.52,153.12,INV-00016756,PRD-00136
INI-000000536,6,107.47,644.8199999999999,INV-00009343,PRD-00146
INI-000000537,8,62.44,499.52,INV-00004183,PRD-00170
INI-000000538,9,46.35,417.15000000000003,INV-00033914,PRD-00083
INI-000000539,4,35.0,140.0,INV-00027291,PRD-00115
INI-000000540,9,30.68,276.12,INV-00037395,PRD-00105
INI-000000541,9,6.99,62.910000000000004,INV-00003914,PRD-00177
INI-000000542,7,69.44,486.08,INV-00019168,PRD-00039
INI-000000543,7,67.11,469.77,INV-00041317,PRD-00163
INI-000000544,10,123.97,1239.7,INV-00030450,PRD-00098
INI-000000545,4,70.49,281.96,INV-00048835,PRD-00179
INI-000000546,5,68.41,342.04999999999995,INV-00010233,PRD-00180
INI-000000547,9,86.84,781.5600000000001,INV-00014149,PRD-00039
INI-000000548,4,25.29,101.16,INV-00042813,PRD-00043
INI-000000549,3,5.72,17.16,INV-00041707,PRD-00045
INI-000000550,1,77.39,77.39,INV-00015264,PRD-00161
INI-000000551,10,58.56,585.6,INV-00013309,PRD-00070
INI-000000552,6,71.05,426.29999999999995,INV-00029414,PRD-00138
INI-000000553,1,22.59,22.59,INV-00016887,PRD-00078
INI-000000554,1,89.44,89.44,INV-00014004,PRD-00124
INI-000000555,2,5.48,10.96,INV-00039642,PRD-00004
INI-000000556,1,40.63,40.63,INV-00029146,PRD-00026
INI-000000557,4,27.35,109.4,INV-00031849,PRD-00089
INI-000000558,5,17.39,86.95,INV-00047591,PRD-00046
INI-000000559,8,19.31,154.48,INV-00000457,PRD-00018
INI-000000560,1,32.38,32.38,INV-00035791,PRD-00131
INI-000000561,6,53.58,321.48,INV-00008619,PRD-00160
INI-000000562,5,14.16,70.8,INV-00016074,PRD-00185
INI-000000563,3,12.37,37.11,INV-00033811,PRD-00164
INI-000000564,7,40.37,282.59,INV-00046428,PRD-00013
INI-000000565,1,41.14,41.14,INV-00037596,PRD-00186
INI-000000566,9,30.38,273.42,INV-00033625,PRD-00174
INI-000000567,3,96.54,289.62,INV-00046737,PRD-00018
INI-000000568,2,58.89,117.78,INV-00029475,PRD-00162
INI-000000569,8,18.16,145.28,INV-00008292,PRD-00142
INI-000000570,4,25.62,102.48,INV-00010159,PRD-00093
INI-000000571,2,13.31,26.62,INV-00044569,PRD-00062
INI-000000572,9,21.12,190.08,INV-00024476,PRD-00062
INI-000000573,3,38.61,115.83,INV-00002146,PRD-00070
INI-000000574,10,31.4,314.0,INV-00014994,PRD-00108
INI-000000575,7,42.63,298.41,INV-00049998,PRD-00164
INI-000000576,10,91.44,914.4,INV-00042511,PRD-00102
INI-000000577,10,52.7,527.0,INV-00036662,PRD-00130
INI-000000578,4,59.61,238.44,INV-00031236,PRD-00128
INI-000000579,4,36.13,144.52,INV-00044916,PRD-00083
INI-000000580,10,63.67,636.7,INV-00025852,PRD-00177
INI-000000581,1,19.96,19.96,INV-00023794,PRD-00015
INI-000000582,7,39.04,273.28,INV-00017174,PRD-00135
INI-000000583,3,27.69,83.07000000000001,INV-00023614,PRD-00182
INI-000000584,6,27.15,162.89999999999998,INV-00005958,PRD-00034
INI-000000585,3,110.01,330.03000000000003,INV-00042694,PRD-00124
INI-000000586,3,47.48,142.44,INV-00028366,PRD-00084
INI-000000587,4,71.34,285.36,INV-00043034,PRD-00029
INI-000000588,3,28.59,85.77,INV-00032534,PRD-00027
INI-000000589,3,30.28,90.84,INV-00037821,PRD-00060
INI-000000590,5,80.05,400.25,INV-00001035,PRD-00044
INI-000000591,2,11.82,23.64,INV-00023541,PRD-00125
INI-000000592,7,23.27,162.89,INV-00035422,PRD-00046
INI-000000593,5,37.09,185.45000000000002,INV-00028694,PRD-00033
INI-000000594,1,103.83,103.83,INV-00017551,PRD-00115
INI-000000595,7,6.81,47.669999999999995,INV-00009277,PRD-00141
INI-000000596,3,12.25,36.75,INV-00015514,PRD-00028
INI-000000597,2,32.95,65.9,INV-00031433,PRD-00160
INI-000000598,2,28.84,57.68,INV-00014336,PRD-00031
INI-000000599,4,111.93,447.72,INV-00011645,PRD-00139
INI-000000600,9,58.82,529.38,INV-00002889,PRD-00186
INI-000000601,9,276.91,2492.19,INV-00044712,PRD-00065
INI-000000602,5,80.12,400.6,INV-00011361,PRD-00072
INI-000000603,9,20.49,184.41,INV-00002390,PRD-00083
INI-000000604,4,29.65,118.6,INV-00010451,PRD-00107
INI-000000605,10,29.78,297.8,INV-00019343,PRD-00196
INI-000000606,3,33.73,101.19,INV-00008706,PRD-00114
INI-000000607,7,12.4,86.8,INV-00033505,PRD-00025
INI-000000608,4,78.41,313.64,INV-00033599,PRD-00115
INI-000000609,3,19.81,59.42999999999999,INV-00020044,PRD-00020
INI-000000610,10,48.34,483.40000000000003,INV-00041360,PRD-00098
INI-000000611,7,44.92,314.44,INV-00007411,PRD-00167
INI-000000612,8,10.48,83.84,INV-00012878,PRD-00110
INI-000000613,4,28.0,112.0,INV-00015090,PRD-00134
INI-000000614,10,41.92,419.20000000000005,INV-00016687,PRD-00189
INI-000000615,1,70.42,70.42,INV-00000470,PRD-00179
INI-000000616,9,39.55,355.95,INV-00038349,PRD-00097
INI-000000617,7,38.01,266.07,INV-00004554,PRD-00022
INI-000000618,2,25.39,50.78,INV-00040987,PRD-00026
INI-000000619,10,16.94,169.4,INV-00024726,PRD-00008
INI-000000620,1,60.99,60.99,INV-00013167,PRD-00065
INI-000000621,1,13.33,13.33,INV-00015828,PRD-00157
INI-000000622,2,23.86,47.72,INV-00012753,PRD-00055
INI-000000623,4,27.79,111.16,INV-00024476,PRD-00090
INI-000000624,2,37.57,75.14,INV-00012361,PRD-00076
INI-000000625,9,120.83,1087.47,INV-00043638,PRD-00119
INI-000000626,1,110.74,110.74,INV-00005123,PRD-00056
INI-000000627,5,20.28,101.4,INV-00039387,PRD-00179
INI-000000628,10,19.44,194.4,INV-00006154,PRD-00143
INI-000000629,7,26.61,186.26999999999998,INV-00036932,PRD-00195
INI-000000630,5,38.01,190.04999999999998,INV-00018778,PRD-00058
INI-000000631,5,48.58,242.89999999999998,INV-00038832,PRD-00076
INI-000000632,3,161.22,483.65999999999997,INV-00004615,PRD-00108
INI-000000633,1,94.93,94.93,INV-00022818,PRD-00092
INI-000000634,6,29.46,176.76,INV-00034700,PRD-00035
INI-000000635,2,25.22,50.44,INV-00032733,PRD-00117
INI-000000636,5,39.67,198.35000000000002,INV-00017458,PRD-00163
INI-000000637,7,36.21,253.47,INV-00040609,PRD-00008
INI-000000638,2,26.47,52.94,INV-00029798,PRD-00032
INI-000000639,2,20.06,40.12,INV-00023322,PRD-00015
INI-000000640,7,52.54,367.78,INV-00037096,PRD-00064
INI-000000641,1,16.07,16.07,INV-00044810,PRD-00027
INI-000000642,4,32.99,131.96,INV-00035822,PRD-00173
INI-000000643,3,76.65,229.95000000000002,INV-00048522,PRD-00119
INI-000000644,1,23.4,23.4,INV-00027824,PRD-00083
INI-000000645,2,23.34,46.68,INV-00038849,PRD-00025
INI-000000646,8,43.74,349.92,INV-00005463,PRD-00176
INI-000000647,4,39.5,158.0,INV-00043130,PRD-00016
INI-000000648,4,36.23,144.92,INV-00016536,PRD-00154
INI-000000649,6,14.94,89.64,INV-00026159,PRD-00135
INI-000000650,9,25.1,225.9,INV-00018903,PRD-00185
INI-000000651,1,16.72,16.72,INV-00002293,PRD-00187
INI-000000652,3,44.38,133.14000000000001,INV-00002915,PRD-00039
INI-000000653,6,56.42,338.52,INV-00040962,PRD-00036
INI-000000654,7,85.11,595.77,INV-00049809,PRD-00200
INI-000000655,1,34.07,34.07,INV-00014978,PRD-00164
INI-000000656,1,30.24,30.24,INV-00046727,PRD-00107
INI-000000657,4,37.08,148.32,INV-00003231,PRD-00143
INI-000000658,4,26.17,104.68,INV-00006584,PRD-00094
INI-000000659,5,29.62,148.1,INV-00017762,PRD-00080
INI-000000660,1,36.3,36.3,INV-00049380,PRD-00183
INI-000000661,1,43.29,43.29,INV-00039628,PRD-00090
INI-000000662,7,76.89,538.23,INV-00032547,PRD-00053
INI-000000663,1,71.98,71.98,INV-00032364,PRD-00038
INI-000000664,1,61.79,61.79,INV-00032858,PRD-00073
INI-000000665,8,67.19,537.52,INV-00021242,PRD-00015
INI-000000666,9,16.28,146.52,INV-00033648,PRD-00163
INI-000000667,9,172.99,1556.91,INV-00049153,PRD-00051
INI-000000668,10,42.86,428.6,INV-00008897,PRD-00024
INI-000000669,2,27.26,54.52,INV-00006589,PRD-00182
INI-000000670,1,16.57,16.57,INV-00007151,PRD-00072
INI-000000671,2,41.3,82.6,INV-00027629,PRD-00089
INI-000000672,3,23.75,71.25,INV-00033104,PRD-00129
INI-000000673,10,9.99,99.9,INV-00018896,PRD-00197
INI-000000674,1,44.72,44.72,INV-00031307,PRD-00169
INI-000000675,7,21.58,151.06,INV-00032522,PRD-00005
INI-000000676,9,62.19,559.71,INV-00000902,PRD-00141
INI-000000677,5,23.83,119.14999999999999,INV-00017223,PRD-00035
INI-000000678,2,60.5,121.0,INV-00040270,PRD-00119
INI-000000679,4,65.53,262.12,INV-00012771,PRD-00049
INI-000000680,10,9.18,91.8,INV-00007143,PRD-00185
INI-000000681,10,24.01,240.10000000000002,INV-00019377,PRD-00029
INI-000000682,1,18.06,18.06,INV-00036786,PRD-00171
INI-000000683,10,84.43,844.3000000000001,INV-00016265,PRD-00059
INI-000000684,9,42.02,378.18,INV-00037207,PRD-00012
INI-000000685,7,10.88,76.16000000000001,INV-00047678,PRD-00179
INI-000000686,7,4.2,29.400000000000002,INV-00036963,PRD-00021
INI-000000687,10,42.4,424.0,INV-00031509,PRD-00076
INI-000000688,10,55.05,550.5,INV-00030913,PRD-00091
INI-000000689,1,10.1,10.1,INV-00046180,PRD-00172
INI-000000690,2,28.39,56.78,INV-00008015,PRD-00050
INI-000000691,2,51.49,102.98,INV-00039048,PRD-00157
INI-000000692,8,85.85,686.8,INV-00042243,PRD-00169
INI-000000693,9,14.9,134.1,INV-00024767,PRD-00199
INI-000000694,10,64.35,643.5,INV-00018801,PRD-00048
INI-000000695,2,27.67,55.34,INV-00048109,PRD-00172
INI-000000696,9,110.17,991.53,INV-00016762,PRD-00194
INI-000000697,10,45.46,454.6,INV-00023629,PRD-00186
INI-000000698,6,27.41,164.46,INV-00000378,PRD-00183
INI-000000699,7,43.33,303.31,INV-00035272,PRD-00056
INI-000000700,2,10.59,21.18,INV-00035003,PRD-00153
INI-000000701,1,14.01,14.01,INV-00006911,PRD-00183
INI-000000702,10,12.76,127.6,INV-00015528,PRD-00006
INI-000000703,9,20.82,187.38,INV-00013976,PRD-00106
INI-000000704,5,26.13,130.65,INV-00004314,PRD-00190
INI-000000705,4,53.08,212.32,INV-00008425,PRD-00052
INI-000000706,8,42.39,339.12,INV-00028795,PRD-00071
INI-000000707,5,9.75,48.75,INV-00008433,PRD-00155
INI-000000708,3,25.33,75.99,INV-00048125,PRD-00052
INI-000000709,3,71.13,213.39,INV-00001704,PRD-00123
INI-000000710,9,10.63,95.67,INV-00004618,PRD-00144
INI-000000711,7,31.54,220.78,INV-00040157,PRD-00036
INI-000000712,10,53.27,532.7,INV-00026363,PRD-00059
INI-000000713,7,57.41,401.87,INV-00025070,PRD-00166
INI-000000714,7,17.63,123.41,INV-00046474,PRD-00008
INI-000000715,3,26.69,80.07000000000001,INV-00000783,PRD-00146
INI-000000716,4,11.57,46.28,INV-00038071,PRD-00175
INI-000000717,7,30.39,212.73000000000002,INV-00047704,PRD-00001
INI-000000718,2,12.03,24.06,INV-00007550,PRD-00026
INI-000000719,9,58.23,524.0699999999999,INV-00001187,PRD-00002
INI-000000720,1,36.1,36.1,INV-00009809,PRD-00193
INI-000000721,9,85.7,771.3000000000001,INV-00019336,PRD-00138
INI-000000722,9,73.58,662.22,INV-00000619,PRD-00043
INI-000000723,2,40.47,80.94,INV-00034598,PRD-00016
INI-000000724,2,47.46,94.92,INV-00010822,PRD-00068
INI-000000725,10,76.4,764.0,INV-00035204,PRD-00036
INI-000000726,8,23.3,186.4,INV-00006259,PRD-00157
INI-000000727,2,51.24,102.48,INV-00010831,PRD-00112
INI-000000728,10,6.11,61.1,INV-00042655,PRD-00200
INI-000000729,8,74.06,592.48,INV-00020204,PRD-00024
INI-000000730,9,14.32,128.88,INV-00043825,PRD-00083
INI-000000731,4,20.87,83.48,INV-00026456,PRD-00039
INI-000000732,10,16.51,165.10000000000002,INV-00018238,PRD-00124
INI-000000733,5,21.63,108.14999999999999,INV-00018386,PRD-00167
INI-000000734,5,21.56,107.8,INV-00005026,PRD-00187
INI-000000735,9,21.47,193.23,INV-00013071,PRD-00160
INI-000000736,2,21.73,43.46,INV-00048688,PRD-00170
INI-000000737,2,11.17,22.34,INV-00010804,PRD-00111
INI-000000738,5,13.29,66.44999999999999,INV-00044153,PRD-00148
INI-000000739,3,28.5,85.5,INV-00049753,PRD-00132
INI-000000740,3,17.97,53.91,INV-00027094,PRD-00120
INI-000000741,2,46.98,93.96,INV-00033786,PRD-00019
INI-000000742,9,25.84,232.56,INV-00044851,PRD-00015
INI-000000743,8,31.98,255.84,INV-00047164,PRD-00124
INI-000000744,4,27.39,109.56,INV-00013004,PRD-00154
INI-000000745,3,45.12,135.35999999999999,INV-00021282,PRD-00018
INI-000000746,9,72.81,655.29,INV-00020221,PRD-00007
INI-000000747,4,25.45,101.8,INV-00035694,PRD-00091
INI-000000748,6,46.15,276.9,INV-00043858,PRD-00178
INI-000000749,3,47.33,141.99,INV-00010799,PRD-00165
INI-000000750,1,46.92,46.92,INV-00025838,PRD-00084
INI-000000751,7,118.0,826.0,INV-00046603,PRD-00048
INI-000000752,3,81.19,243.57,INV-00003103,PRD-00198
INI-000000753,2,37.93,75.86,INV-00013814,PRD-00153
INI-000000754,3,81.25,243.75,INV-00032451,PRD-00179
INI-000000755,10,62.42,624.2,INV-00008015,PRD-00180
INI-000000756,5,118.31,591.55,INV-00027622,PRD-00199
INI-000000757,2,24.22,48.44,INV-00028553,PRD-00083
INI-000000758,5,46.65,233.25,INV-00025354,PRD-00101
INI-000000759,3,24.56,73.67999999999999,INV-00024633,PRD-00190
INI-000000760,4,88.46,353.84,INV-00046559,PRD-00108
INI-000000761,6,20.19,121.14000000000001,INV-00036760,PRD-00031
INI-000000762,6,76.28,457.68,INV-00026340,PRD-00007
INI-000000763,7,21.93,153.51,INV-00019283,PRD-00060
INI-000000764,1,42.81,42.81,INV-00014460,PRD-00079
INI-000000765,10,9.86,98.6,INV-00046423,PRD-00005
INI-000000766,2,35.98,71.96,INV-00043619,PRD-00040
INI-000000767,1,30.42,30.42,INV-00016112,PRD-00156
INI-000000768,10,39.28,392.8,INV-00040823,PRD-00192
INI-000000769,1,20.57,20.57,INV-00004030,PRD-00151
INI-000000770,5,18.93,94.65,INV-00009831,PRD-00125
INI-000000771,9,32.46,292.14,INV-00043228,PRD-00165
INI-000000772,2,22.09,44.18,INV-00016189,PRD-00143
INI-000000773,2,31.64,63.28,INV-00033505,PRD-00118
INI-000000774,6,54.83,328.98,INV-00034333,PRD-00068
INI-000000775,3,48.33,144.99,INV-00046795,PRD-00086
INI-000000776,5,23.28,116.4,INV-00011444,PRD-00065
INI-000000777,5,37.98,189.89999999999998,INV-00040306,PRD-00121
INI-000000778,2,36.57,73.14,INV-00014981,PRD-00025
INI-000000779,6,17.57,105.42,INV-00041973,PRD-00033
INI-000000780,6,22.59,135.54,INV-00025797,PRD-00026
INI-000000781,2,26.65,53.3,INV-00007504,PRD-00015
INI-000000782,3,32.48,97.44,INV-00049878,PRD-00037
INI-000000783,6,21.81,130.85999999999999,INV-00018056,PRD-00085
INI-000000784,6,15.65,93.9,INV-00001372,PRD-00111
INI-000000785,3,21.59,64.77,INV-00015803,PRD-00005
INI-000000786,6,83.9,503.40000000000003,INV-00018353,PRD-00089
INI-000000787,2,43.12,86.24,INV-00036675,PRD-00044
INI-000000788,8,31.32,250.56,INV-00009634,PRD-00060
INI-000000789,4,58.54,234.16,INV-00033534,PRD-00148
INI-000000790,3,58.74,176.22,INV-00011745,PRD-00183
INI-000000791,4,121.29,485.16,INV-00031317,PRD-00134
INI-000000792,10,52.37,523.6999999999999,INV-00020607,PRD-00185
INI-000000793,7,34.26,239.82,INV-00045546,PRD-00155
INI-000000794,9,20.47,184.23,INV-00032512,PRD-00154
INI-000000795,1,52.51,52.51,INV-00020818,PRD-00146
INI-000000796,9,48.76,438.84,INV-00036008,PRD-00186
INI-000000797,8,47.77,382.16,INV-00002502,PRD-00170
INI-000000798,4,31.8,127.2,INV-00025555,PRD-00106
INI-000000799,5,36.1,180.5,INV-00021158,PRD-00152
INI-000000800,2,22.94,45.88,INV-00049602,PRD-00117
INI-000000801,5,7.3,36.5,INV-00021118,PRD-00024
INI-000000802,2,68.44,136.88,INV-00039519,PRD-00184
INI-000000803,5,15.35,76.75,INV-00048019,PRD-00012
INI-000000804,10,44.27,442.70000000000005,INV-00012748,PRD-00014
INI-000000805,1,62.56,62.56,INV-00001046,PRD-00106
INI-000000806,2,34.42,68.84,INV-00014177,PRD-00045
INI-000000807,3,16.92,50.760000000000005,INV-00003009,PRD-00195
INI-000000808,1,36.44,36.44,INV-00023586,PRD-00071
INI-000000809,9,35.32,317.88,INV-00002172,PRD-00043
INI-000000810,10,44.06,440.6,INV-00035968,PRD-00061
INI-000000811,3,69.31,207.93,INV-00014635,PRD-00016
INI-000000812,3,20.19,60.57000000000001,INV-00006523,PRD-00102
INI-000000813,3,25.18,75.53999999999999,INV-00005214,PRD-00176
INI-000000814,5,21.0,105.0,INV-00017761,PRD-00076
INI-000000815,8,16.19,129.52,INV-00037451,PRD-00003
INI-000000816,5,41.55,207.75,INV-00018194,PRD-00191
INI-000000817,8,22.73,181.84,INV-00022321,PRD-00150
INI-000000818,1,32.02,32.02,INV-00041449,PRD-00067
INI-000000819,10,20.17,201.70000000000002,INV-00040384,PRD-00108
INI-000000820,9,31.82,286.38,INV-00022352,PRD-00116
INI-000000821,10,16.06,160.6,INV-00007596,PRD-00144
INI-000000822,3,19.37,58.11,INV-00049123,PRD-00017
INI-000000823,7,19.48,136.36,INV-00015670,PRD-00173
INI-000000824,7,20.31,142.17,INV-00013147,PRD-00047
INI-000000825,5,28.26,141.3,INV-00000742,PRD-00078
INI-000000826,5,17.82,89.1,INV-00044775,PRD-00036
INI-000000827,1,22.21,22.21,INV-00008432,PRD-00084
INI-000000828,3,15.47,46.410000000000004,INV-00046010,PRD-00159
INI-000000829,3,22.02,66.06,INV-00021684,PRD-00021
INI-000000830,4,30.9,123.6,INV-00021160,PRD-00123
INI-000000831,6,24.71,148.26,INV-00025099,PRD-00045
INI-000000832,7,51.35,359.45,INV-00021756,PRD-00151
INI-000000833,4,76.99,307.96,INV-00031866,PRD-00160
INI-000000834,3,64.27,192.81,INV-00036007,PRD-00110
INI-000000835,2,93.28,186.56,INV-00048742,PRD-00187
INI-000000836,3,37.52,112.56,INV-00002446,PRD-00027
INI-000000837,2,13.72,27.44,INV-00048834,PRD-00006
INI-000000838,1,19.63,19.63,INV-00048368,PRD-00133
INI-000000839,2,27.5,55.0,INV-00049365,PRD-00042
INI-000000840,8,25.51,204.08,INV-00008866,PRD-00043
INI-000000841,9,78.26,704.34,INV-00012392,PRD-00165
