account_id,name,industry,country,annual_revenue,employees,created_at
ACC-0000334,Atacama Tech,tech,US,763958.63,2,2020-05-19 01:11:49
ACC-0000335,Inca Networks,retail,CL,227807.01,43,2018-10-14 18:59:02
ACC-0000336,Lumen Holdings,services,AR,143702.14,115,2025-10-10 22:16:27
ACC-0000337,Plata SpA,health,MX,102678.3,14,2023-09-03 00:26:22
ACC-0000338,Plata Holdings,manufacturing,PE,237841.59,69,2021-07-09 09:37:38
ACC-0000339,Norte Solutions,health,CO,313835.43,10,2020-12-25 13:40:16
ACC-0000340,Patagonia Tech,energy,CL,1755564.99,74,2025-09-11 22:50:55
ACC-0000341,Azteca Cloud,retail,US,245305.78,132,2018-07-23 05:11:05
ACC-0000342,Bio Capital,manufacturing,CL,408275.46,3,2021-05-17 17:37:59
ACC-0000343,Sur S.A.,tech,MX,3267394.53,23,2024-08-21 08:49:01
ACC-0000344,Andes Industries,education,CL,255616.29,671,2021-07-23 17:19:57
ACC-0000345,Norte Labs,finance,AR,360388.26,17,2021-06-10 05:59:27
ACC-0000346,Hierro Pharma,health,ES,187477.51,157,2022-01-06 11:45:43
ACC-0000347,Patagonia Labs,finance,CO,696017.2,794,2019-11-24 20:08:14
ACC-0000348,Atacama Retail,retail,CL,828694.48,109,2023-09-20 08:36:48
ACC-0000349,Nova Networks,retail,US,443153.51,73,2018-05-26 11:09:31
ACC-0000350,Cobre Partners,health,US,631277.89,17,2024-05-05 00:30:33
ACC-0000351,Azteca Bank,finance,AR,2680179.8,215,2024-12-09 23:27:42
ACC-0000352,Plata Solutions,education,MX,162197.95,41,2023-08-13 05:22:09
ACC-0000353,Cobre Mining,energy,CL,449533.96,31,2024-08-29 01:40:02
ACC-0000354,Rio Logistics,manufacturing,BR,215253.7,17,2021-04-20 09:11:39
ACC-0000355,Andes Capital,tech,CL,1211020.34,78,2018-02-07 02:32:45
ACC-0000356,Litio Industries,manufacturing,CL,127407.63,29,2021-07-26 22:53:53
ACC-0000357,Salmon Bank,energy,CL,486971.47,5,2022-08-08 08:17:16
ACC-0000358,Azteca S.A.,tech,PE,470516.42,62,2025-02-07 16:51:33
ACC-0000359,Andes Retail,education,CL,2067225.77,160,2023-06-09 03:26:08
ACC-0000360,Prima Industries,health,ES,225747.78,8,2020-05-21 23:21:04
ACC-0000361,Cobre Solutions,tech,AR,772618.18,62,2020-12-14 05:27:02
ACC-0000362,Tropic Logistics,education,AR,478174.54,4,2020-09-01 15:48:28
ACC-0000363,Aurora Logistics,retail,CL,1167439.12,137,2018-05-23 08:28:25
ACC-0000364,Tropic Tech,energy,AR,3746010.31,113,2025-07-28 05:22:43
ACC-0000365,Andes Partners,education,CL,206385.12,185,2019-03-05 21:38:31
ACC-0000366,Salmon Networks,tech,CO,133394.97,79,2024-01-19 22:49:04
ACC-0000367,Sur Mining,manufacturing,CO,126801.76,245,2018-07-12 21:49:39
ACC-0000368,Litio Pharma,education,BR,13216265.85,404,2018-04-20 00:20:25
ACC-0000369,Rio Mining,finance,AR,449499.95,256,2025-05-18 01:46:11
ACC-0000370,Pacific Data,energy,AR,434259.28,19,2020-07-16 16:36:25
ACC-0000371,Sur SpA,energy,CL,370316.58,14,2025-12-06 13:42:46
ACC-0000372,Cobre Pharma,tech,CL,154482.1,8,2021-11-09 06:01:12
ACC-0000373,Trigo Partners,education,CL,1246095.7,92,2021-12-28 10:50:39
ACC-0000374,Lumen Partners,tech,ES,349483.68,25,2024-01-02 04:11:10
ACC-0000375,Andes Cloud,manufacturing,AR,125328.17,52,2020-08-12 22:24:02
ACC-0000376,Inca Pharma,finance,US,137548.99,72,2024-06-25 11:41:22
ACC-0000377,Lumen Logistics,tech,CL,2810106.84,3003,2020-11-16 06:09:18
ACC-0000378,Pacific Capital,services,CO,1211886.95,99,2024-11-12 13:04:44
ACC-0000379,Sur Holdings,tech,MX,2141960.19,25,2022-03-03 19:13:30
ACC-0000380,Global S.A.,energy,PE,680865.32,15,2024-03-16 12:16:55
ACC-0000381,Selva Group,energy,CL,237376.19,135,2020-02-25 18:05:52
ACC-0000382,Aurora Holdings,energy,ES,160614.16,4,2021-09-14 06:55:32
ACC-0000383,Vino Networks,retail,CO,255775.97,5,2019-08-17 12:45:02
ACC-0000384,Cobalto Holdings,education,CL,719162.6,17,2023-02-02 15:20:58
ACC-0000385,Nova Bank,manufacturing,MX,327836.33,340,2020-03-26 08:49:05
ACC-0000386,Azteca Tech,energy,US,1956261.73,236,2024-02-23 01:38:55
ACC-0000387,Cobalto Tech,manufacturing,BR,283283.89,38,2021-03-05 18:57:27
ACC-0000388,Vino Cloud,finance,ES,1117980.4,152,2018-12-30 13:51:59
ACC-0000389,Maya Cloud,retail,ES,1420450.16,78,2021-06-20 12:30:17
ACC-0000390,Cobre Logistics,services,CL,2002683.83,36,2019-03-24 06:48:09
ACC-0000391,Solar SpA,finance,MX,133747.38,13,2023-02-15 21:15:42
ACC-0000392,Atacama Industries,manufacturing,CL,459849.46,303,2022-10-17 20:14:53
ACC-0000393,Inca Retail,education,PE,222495.93,9,2022-04-08 22:44:02
ACC-0000394,Patagonia Partners,tech,CL,3428442.19,919,2018-07-06 16:22:31
ACC-0000395,Rio Mining,manufacturing,BR,475990.48,145,2018-08-12 11:10:25
ACC-0000396,Rio SpA,services,CO,111835.95,23,2021-12-09 11:06:02
ACC-0000397,Global Industries,retail,ES,1416153.41,9,2023-12-17 18:38:20
ACC-0000398,Nova Cloud,tech,AR,27031.11,83,2018-07-30 12:56:06
ACC-0000399,Vino Capital,services,CL,478998.22,254,2018-03-25 15:13:52
ACC-0000400,Inca Industries,retail,CL,211958.77,47,2022-03-01 21:36:23
ACC-0000401,Nova Cloud,education,CL,201972.45,32,2022-11-05 19:46:58
ACC-0000402,Andes Cloud,health,US,266112.31,3,2018-10-03 18:44:42
ACC-0000403,Bio Energy,finance,PE,902953.58,734,2025-12-13 05:06:22
ACC-0000404,Azteca Industries,education,PE,198831.87,21,2020-07-09 12:51:06
ACC-0000405,Cordillera Networks,finance,ES,114530.83,34,2024-01-26 07:25:00
ACC-0000406,Sur Partners,health,CO,413274.87,403,2020-05-29 14:44:46
ACC-0000407,Trigo Group,tech,BR,68873.85,2,2025-12-23 14:35:53
ACC-0000408,Nova Solutions,retail,CL,103911.18,38,2023-11-03 09:20:34
ACC-0000409,Sur Foods,manufacturing,PE,65649.64,27,2021-12-03 00:49:04
ACC-0000410,Litio Tech,health,AR,84397.98,124,2020-02-10 19:46:25
ACC-0000411,Azteca Data,tech,CO,301043.48,124,2019-08-03 19:03:47
ACC-0000412,Vino Industries,retail,ES,1165033.23,146,2019-05-30 10:12:37
ACC-0000413,Rio Cloud,retail,AR,588351.61,22,2022-09-08 19:53:37
ACC-0000414,Maya Solutions,health,PE,108678.95,129,2025-05-05 12:52:29
ACC-0000415,Trigo Energy,manufacturing,BR,226157.62,75,2024-12-02 07:37:29
ACC-0000416,Patagonia Networks,retail,BR,854799.02,14,2021-03-27 07:35:03
ACC-0000417,Trigo Logistics,retail,ES,1964385.32,25,2018-07-20 02:57:38
ACC-0000418,Andes SpA,health,PE,477819.23,109,2019-05-29 22:45:14
ACC-0000419,Solar Retail,tech,ES,1056315.61,37,2021-05-06 08:45:40
ACC-0000420,Vino Mining,manufacturing,BR,1308972.93,313,2020-06-04 11:41:26
ACC-0000421,Pacific Foods,finance,BR,479275.96,33,2019-04-07 12:55:17
ACC-0000422,Aurora Bank,manufacturing,CL,537419.45,317,2025-02-28 06:49:38
ACC-0000423,Cobre Group,manufacturing,MX,2072390.86,387,2025-07-20 06:22:31
ACC-0000424,Norte Bank,tech,AR,621261.92,48,2023-06-09 00:28:03
ACC-0000425,Atacama Capital,tech,CL,146579.71,24,2023-12-03 18:41:56
ACC-0000426,Litio Data,education,BR,562730.36,234,2023-06-19 19:38:48
ACC-0000427,Aurora Solutions,education,CL,2366267.86,120,2019-04-29 16:43:30
ACC-0000428,Nova Holdings,education,CO,168506.28,94,2025-04-24 13:39:53
ACC-0000429,Global Group,retail,AR,464934.98,98,2019-01-07 19:09:41
ACC-0000430,Salmon Foods,manufacturing,CL,2855205.48,83,2020-05-26 03:56:23
ACC-0000431,Norte Industries,finance,BR,1295113.36,152,2018-12-22 07:36:12
ACC-0000432,Solar Group,manufacturing,AR,3669910.38,69,2020-10-12 01:56:55
ACC-0000433,Pacific Pharma,tech,PE,378854.66,11,2023-09-11 04:58:03
ACC-0000434,Vertex Networks,tech,MX,67141.38,45,2021-01-15 01:50:37
ACC-0000435,Sur Retail,tech,US,89108.06,5,2024-06-13 09:18:59
ACC-0000436,Solar Pharma,tech,CL,1444629.07,19,2019-03-12 10:49:58
ACC-0000437,Salmon Holdings,manufacturing,BR,234342.69,1119,2018-08-31 10:05:46
ACC-0000438,Aurora Retail,manufacturing,AR,117714.52,8,2024-04-13 17:19:15
ACC-0000439,Tropic Foods,health,CL,498607.4,499,2022-04-19 20:17:39
ACC-0000440,Azteca Networks,energy,CO,527438.16,14,2025-07-29 20:45:32
ACC-0000441,Inca Partners,retail,US,195820.5,62,2024-04-23 00:27:06
ACC-0000442,Norte Data,tech,CL,458286.52,8,2023-05-22 02:36:43
ACC-0000443,Rio Networks,finance,CL,63495.31,139,2020-12-09 09:36:58
ACC-0000444,Tropic Group,tech,CL,373443.7,48,2019-03-27 05:12:59
ACC-0000445,Norte Bank,finance,BR,229253.1,31,2018-05-08 11:34:49
ACC-0000446,Plata Holdings,energy,MX,170378.38,25,2022-10-01 15:20:13
ACC-0000447,Solar Holdings,finance,PE,4856120.22,25,2019-07-07 21:47:45
ACC-0000448,Solar Retail,education,CL,485616.36,103,2021-01-27 03:45:48
ACC-0000449,Patagonia Capital,retail,AR,51228.14,12,2018-03-10 17:52:25
ACC-0000450,Hierro Industries,manufacturing,BR,338650.68,197,2019-02-01 20:41:02
ACC-0000451,Plata Bank,finance,CO,498912.09,22,2022-02-21 06:56:01
ACC-0000452,Rio Solutions,finance,BR,58679.36,270,2019-07-29 12:13:54
ACC-0000453,Andes Data,services,PE,134071.98,24,2025-03-10 05:17:02
ACC-0000454,Andes Bank,finance,AR,219943.49,33,2018-06-05 19:09:15
ACC-0000455,Vino Partners,finance,CL,156840.28,77,2025-05-16 12:03:00
ACC-0000456,Maipo Mining,services,CL,244658.53,51,2019-05-10 09:14:57
ACC-0000457,Bio Industries,retail,CL,245707.14,89,2025-02-22 17:10:41
ACC-0000458,Global S.A.,tech,AR,1585436.57,64,2021-05-11 03:45:40
ACC-0000459,Hierro Logistics,education,US,3215384.95,36,2020-05-06 03:00:28
ACC-0000460,Global Capital,tech,CL,381090.97,104,2019-08-29 10:45:28
ACC-0000461,Litio Data,retail,PE,640382.59,4282,2025-01-16 04:44:15
ACC-0000462,Maya SpA,finance,ES,104404.36,10,2019-04-07 18:30:10
ACC-0000463,Prima Pharma,services,AR,297774.4,187,2024-03-25 22:17:08
ACC-0000464,Litio Retail,retail,AR,224726.17,168,2023-10-17 01:13:04
ACC-0000465,Lumen Data,manufacturing,MX,308159.52,50,2025-02-12 07:45:18
ACC-0000466,Bio Partners,services,MX,85330.74,31,2024-06-15 21:36:25
ACC-0000467,Norte SpA,retail,AR,1418915.76,86,2020-05-08 02:05:03
ACC-0000468,Aurora S.A.,manufacturing,US,66171.23,86,2020-03-17 05:34:49
ACC-0000469,Trigo Labs,finance,PE,487974.37,29,2018-11-26 02:41:03
ACC-0000470,Litio Group,services,CL,1342624.78,27,2023-01-29 00:32:24
ACC-0000471,Trigo Capital,tech,US,238433.09,20,2018-07-25 07:13:03
ACC-0000472,Selva Data,tech,MX,820591.27,34,2018-02-16 19:07:22
ACC-0000473,Maipo Logistics,tech,PE,541455.36,15,2023-07-19 04:49:40
ACC-0000474,Lumen Pharma,retail,PE,34903.02,57,2021-01-09 23:49:53
ACC-0000475,Salmon Logistics,tech,CL,328067.54,55,2019-07-07 15:35:23
ACC-0000476,Azteca Mining,services,PE,50784.98,106,2019-04-22 11:40:17
ACC-0000477,Nova SpA,tech,CL,583261.92,81,2020-07-05 17:17:32
ACC-0000478,Selva Energy,energy,CL,356553.2,64,2021-10-01 02:55:32
ACC-0000479,Maya Capital,manufacturing,CO,1452095.81,89,2018-05-14 17:16:02
ACC-0000480,Maipo Foods,retail,US,246653.1,123,2022-05-03 07:01:55
ACC-0000481,Cobalto Foods,health,CL,191438.54,42,2019-11-29 05:22:47
ACC-0000482,Atacama Pharma,manufacturing,ES,116762.94,230,2024-07-25 08:10:43
ACC-0000483,Trigo Pharma,manufacturing,MX,84505.77,37,2019-04-16 09:06:30
ACC-0000484,Aurora Mining,manufacturing,CL,676016.38,42,2021-02-27 17:06:55
ACC-0000485,Cobre Pharma,energy,CL,3464351.45,122,2020-04-03 06:37:54
ACC-0000486,Sur Logistics,manufacturing,BR,177690.11,34,2020-02-09 03:45:31
ACC-0000487,Azteca Data,finance,BR,863001.99,211,2021-01-18 17:36:35
ACC-0000488,Maya Solutions,retail,ES,1096419.26,23,2021-11-20 09:24:35
ACC-0000489,Andes Retail,retail,AR,78176.76,69,2020-03-18 01:00:02
ACC-0000490,Vertex SpA,tech,BR,12627836.63,212,2020-06-06 13:29:28
ACC-0000491,Bio S.A.,services,PE,585450.04,6,2024-06-23 23:22:32
ACC-0000492,Cordillera Networks,tech,CL,524850.77,4,2022-09-07 12:00:07
ACC-0000493,Cobre Holdings,retail,CO,1873395.15,36,2021-12-19 17:24:59
ACC-0000494,Maipo Partners,education,CL,572567.64,142,2019-05-03 08:16:29
ACC-0000495,Norte Bank,retail,AR,1550739.51,20,2025-05-01 15:16:43
ACC-0000496,Global Industries,finance,CL,109877.35,22,2021-03-19 04:59:37
ACC-0000497,Selva Labs,services,AR,531199.1,24,2019-02-25 04:47:16
ACC-0000498,Cobre Group,manufacturing,MX,191116.71,15,2021-10-13 05:35:55
ACC-0000499,Global Holdings,retail,PE,5259943.7,84,2022-12-20 03:47:21
ACC-0000500,Vino Partners,finance,CL,116326.95,4,2018-10-17 01:52:05
ACC-0000501,Hierro Labs,tech,AR,1704046.4,121,2018-03-08 06:41:18
ACC-0000502,Hierro Industries,manufacturing,BR,82036.07,21,2023-03-13 08:21:57
ACC-0000503,Global Data,tech,CL,628302.17,120,2021-08-24 20:24:34
ACC-0000504,Patagonia Cloud,services,MX,2078815.48,6,2020-03-24 22:39:36
ACC-0000505,Salmon Group,tech,BR,918857.59,23,2022-06-26 18:25:51
ACC-0000506,Cobalto Energy,manufacturing,CO,207931.95,13,2024-08-26 13:06:11
ACC-0000507,Atacama Industries,services,CL,396277.47,1255,2022-09-20 20:00:07
ACC-0000508,Vertex Partners,tech,AR,160434.38,75,2024-03-29 22:55:00
ACC-0000509,Selva Holdings,finance,CO,338366.29,23,2024-07-27 17:47:05
ACC-0000510,Rio Foods,tech,MX,312580.74,39,2022-06-28 07:26:06
ACC-0000511,Bio SpA,tech,AR,472809.52,19,2024-06-27 12:31:58
ACC-0000512,Lumen Bank,tech,CL,657398.82,2,2022-10-08 05:42:27
ACC-0000513,Solar Mining,tech,CL,417045.03,71,2021-07-26 10:16:37
ACC-0000514,Patagonia Retail,health,MX,622602.28,320,2018-05-08 10:36:28
ACC-0000515,Bio Solutions,retail,MX,166411.94,77,2024-05-25 10:48:12
ACC-0000516,Maipo Holdings,services,AR,1163137.12,25,2019-06-11 07:29:01
ACC-0000517,Plata Data,health,MX,150903.16,11,2025-12-06 15:16:21
ACC-0000518,Maya SpA,tech,MX,73048.29,92,2019-04-04 02:48:58
ACC-0000519,Hierro Tech,services,CL,482821.39,257,2020-04-23 09:42:45
ACC-0000520,Vertex Tech,manufacturing,AR,74363.68,116,2020-12-05 10:36:44
ACC-0000521,Litio Data,energy,PE,165826.34,5,2021-12-06 06:57:55
ACC-0000522,Nova Industries,education,AR,119410.07,62,2021-09-27 16:26:02
ACC-0000523,Patagonia Mining,energy,MX,1291812.96,9,2025-03-08 01:49:39
ACC-0000524,Cobalto Labs,finance,CO,333481.27,67,2024-05-01 15:06:06
ACC-0000525,Maipo Capital,tech,CL,363766.78,5,2019-12-12 12:59:27
ACC-0000526,Lumen Group,retail,PE,385389.99,72,2021-11-26 07:14:04
ACC-0000527,Maipo S.A.,retail,ES,317313.7,99,2019-06-13 13:06:55
ACC-0000528,Hierro Pharma,retail,CO,1226683.03,3,2022-10-04 09:55:32
ACC-0000529,Plata Networks,manufacturing,CL,23869.1,69,2021-06-23 01:59:57
ACC-0000530,Sur Solutions,services,CO,524209.77,77,2022-02-13 12:45:30
ACC-0000531,Salmon Solutions,manufacturing,CL,3528564.52,252,2023-09-22 11:44:48
ACC-0000532,Salmon Industries,tech,MX,458432.5,229,2021-09-01 21:38:51
ACC-0000533,Prima Logistics,retail,CO,91088.44,170,2019-08-02 19:33:46
ACC-0000534,Inca Group,finance,CO,2316228.59,56,2019-09-09 14:56:12
ACC-0000535,Nova Tech,retail,CO,283434.31,313,2023-01-13 23:12:48
ACC-0000536,Patagonia Industries,energy,CO,298234.49,35,2023-11-08 22:17:57
ACC-0000537,Nova Capital,tech,ES,471135.89,21,2020-07-16 09:30:08
ACC-0000538,Cobalto Solutions,retail,MX,922348.23,60,2018-09-07 05:23:35
ACC-0000539,Vertex Retail,finance,CL,305851.79,132,2019-12-14 06:41:38
ACC-0000540,Cordillera Foods,tech,MX,368194.18,91,2022-02-28 15:11:22
ACC-0000541,Azteca Bank,finance,CO,101512.65,1,2022-07-13 20:35:17
ACC-0000542,Lumen S.A.,manufacturing,AR,3757842.19,9,2018-07-24 04:11:31
ACC-0000543,Trigo SpA,services,CL,417566.38,89,2022-11-13 08:20:01
ACC-0000544,Pacific Labs,manufacturing,CO,649863.46,46,2020-10-21 07:57:18
ACC-0000545,Plata Data,finance,CL,193604.57,10,2023-11-22 13:02:50
ACC-0000546,Maya Labs,services,ES,2663832.19,73,2021-11-15 12:44:34
ACC-0000547,Aurora Industries,finance,MX,967149.36,58,2023-01-26 17:10:24
ACC-0000548,Sur Networks,tech,CL,85318.74,112,2022-10-31 04:20:17
ACC-0000549,Plata Networks,finance,BR,274597.49,33,2019-06-05 16:36:21
ACC-0000550,Cobre SpA,retail,CL,1304859.13,4,2020-02-29 06:40:17
ACC-0000551,Nova Group,tech,CL,906552.06,79,2023-02-02 00:04:17
ACC-0000552,Solar SpA,retail,BR,583614.64,221,2020-12-07 01:32:01
ACC-0000553,Andes Solutions,retail,BR,744823.52,244,2019-05-19 19:55:34
ACC-0000554,Salmon Logistics,retail,ES,230825.67,21,2022-10-20 14:34:58
ACC-0000555,Maya Bank,health,CO,786066.69,31,2023-06-14 15:22:31
ACC-0000556,Aurora Capital,health,ES,975123.9,323,2024-02-22 15:15:27
ACC-0000557,Cordillera Foods,retail,CO,353980.06,106,2021-11-04 05:42:14
ACC-0000558,Solar SpA,education,CL,790264.53,55,2019-11-24 04:58:28
ACC-0000559,Cobalto Labs,retail,ES,755152.16,63,2019-12-10 04:57:20
ACC-0000560,Patagonia Labs,tech,ES,465078.19,300,2018-03-02 15:17:24
ACC-0000561,Vertex Partners,health,CO,234514.38,98,2019-11-07 18:35:05
ACC-0000562,Patagonia Labs,finance,CL,232241.55,54,2018-06-11 08:16:08
ACC-0000563,Prima Capital,retail,MX,101713.52,148,2022-09-14 13:15:08
ACC-0000564,Rio Energy,tech,MX,713247.46,8,2019-09-09 08:06:26
ACC-0000565,Andes Logistics,education,MX,649625.2,42,2020-01-01 16:57:30
ACC-0000566,Prima Partners,energy,CL,373362.17,235,2019-06-16 17:35:19
ACC-0000567,Sur Capital,tech,PE,224005.36,84,2021-12-23 19:17:26
ACC-0000568,Hierro S.A.,tech,CL,946078.18,62,2025-11-13 04:17:24
ACC-0000569,Patagonia Capital,education,CL,1630344.93,2841,2022-09-15 16:39:59
ACC-0000570,Cobalto Logistics,education,AR,109664.32,141,2024-05-25 12:36:11
ACC-0000571,Andes Retail,services,CL,223499.77,23,2021-07-29 16:55:07
ACC-0000572,Sur Retail,health,CO,675043.59,15,2020-06-14 09:25:08
ACC-0000573,Trigo Industries,tech,MX,200036.9,221,2018-02-07 14:53:32
ACC-0000574,Selva Partners,education,CO,352178.03,17,2018-12-24 21:41:13
ACC-0000575,Norte S.A.,energy,BR,323294.91,81,2025-08-23 01:09:07
ACC-0000576,Prima Labs,finance,CL,550566.08,255,2024-12-26 13:46:59
ACC-0000577,Litio Mining,manufacturing,CL,352897.19,946,2022-10-09 13:48:31
ACC-0000578,Norte Bank,energy,ES,346365.61,121,2023-03-09 10:19:44
ACC-0000579,Vino Energy,tech,CO,285785.9,14,2025-04-29 08:59:51
ACC-0000580,Vino Labs,health,MX,237225.77,185,2022-05-04 14:32:16
ACC-0000581,Pacific Tech,finance,ES,1237981.64,648,2021-06-10 18:47:13
ACC-0000582,Rio Data,tech,CL,230432.42,17,2025-05-22 09:59:37
ACC-0000583,Cobre Tech,finance,CL,817054.59,18,2024-10-17 01:09:13
ACC-0000584,Rio Industries,manufacturing,MX,43000.36,70,2018-07-09 12:26:44
ACC-0000585,Vertex Holdings,retail,CL,2668523.85,11,2024-10-19 13:52:41
ACC-0000586,Litio Logistics,finance,MX,200153.62,186,2023-08-14 06:28:52
ACC-0000587,Litio Data,education,CL,911115.49,10,2019-05-19 10:29:19
ACC-0000588,Sur Logistics,services,US,1659121.93,448,2018-02-10 15:21:07
ACC-0000589,Cordillera Industries,finance,MX,1245959.9,56,2019-04-26 20:39:48
ACC-0000590,Selva Solutions,tech,PE,10628454.54,2,2019-01-27 11:31:29
ACC-0000591,Cobre Industries,energy,CL,197140.38,62,2024-03-26 15:45:40
ACC-0000592,Atacama SpA,tech,BR,291356.24,66,2018-02-08 02:54:20
ACC-0000593,Vino S.A.,tech,CL,337808.61,10,2020-01-29 00:25:05
ACC-0000594,Vertex Energy,health,US,393058.18,261,2019-04-02 13:45:13
ACC-0000595,Vino Labs,energy,CL,837136.68,142,2023-09-01 19:31:53
ACC-0000596,Cobalto S.A.,manufacturing,CL,449835.25,32,2019-05-27 11:09:49
ACC-0000597,Maya Retail,retail,BR,216687.39,18,2019-10-03 00:53:44
ACC-0000598,Nova SpA,energy,CL,433524.64,103,2018-11-26 17:25:03
ACC-0000599,Bio Pharma,services,AR,2212346.9,62,2020-11-06 16:20:40
ACC-0000600,Patagonia Partners,health,ES,238808.35,332,2025-09-26 18:54:17
ACC-0000601,Cobre Networks,health,CL,431592.48,234,2021-10-28 13:01:47
ACC-0000602,Plata Retail,manufacturing,US,1505697.41,37,2024-10-23 16:22:09
ACC-0000603,Global Cloud,health,CL,17734138.25,43,2018-03-09 20:54:20
ACC-0000604,Plata Logistics,tech,MX,4542113.15,308,2019-09-01 15:58:48
ACC-0000605,Cobalto Tech,energy,MX,346278.79,25,2020-09-10 05:27:28
ACC-0000606,Vertex Labs,health,PE,184993.97,22,2020-11-04 13:11:00
ACC-0000607,Lumen Tech,tech,MX,142915.01,1738,2020-07-07 23:51:46
ACC-0000608,Sur Foods,education,CL,774586.14,29,2022-12-05 00:25:34
ACC-0000609,Nova Solutions,finance,PE,643785.08,83,2020-10-28 00:42:24
ACC-0000610,Prima Cloud,manufacturing,CL,3489350.01,22,2025-09-04 15:46:33
ACC-0000611,Trigo Group,services,PE,37889.83,1,2024-04-14 19:14:37
ACC-0000612,Hierro Logistics,manufacturing,CO,782553.22,1081,2025-07-02 03:21:27
ACC-0000613,Lumen Retail,education,CL,907123.38,15,2022-03-16 23:54:04
ACC-0000614,Plata Mining,education,PE,93126.74,117,2024-02-02 00:43:01
ACC-0000615,Lumen Foods,manufacturing,CL,291210.71,80,2018-10-24 19:27:10
ACC-0000616,Hierro Energy,manufacturing,BR,4019509.28,1,2021-12-12 02:18:22
ACC-0000617,Nova Bank,retail,MX,2453042.84,89,2019-04-07 23:18:02
ACC-0000618,Maipo Industries,education,MX,256599.98,17,2021-03-04 14:07:01
ACC-0000619,Bio Capital,health,AR,175352.07,43,2022-11-09 07:01:31
ACC-0000620,Norte Solutions,education,CL,158480.26,163,2024-01-11 06:14:40
ACC-0000621,Norte Logistics,finance,AR,915509.66,13,2023-10-09 23:41:25
ACC-0000622,Norte Holdings,education,MX,489696.52,342,2018-09-02 08:47:37
ACC-0000623,Sur S.A.,finance,MX,204107.32,9,2022-03-17 07:03:55
ACC-0000624,Hierro Networks,retail,MX,909221.09,6,2019-06-23 01:30:14
ACC-0000625,Rio Holdings,retail,PE,240106.1,10,2024-01-20 17:17:09
ACC-0000626,Pacific Logistics,tech,CL,43528.88,36,2025-01-02 21:05:50
ACC-0000627,Litio Networks,services,CL,783280.88,676,2020-04-23 19:53:00
ACC-0000628,Cordillera Labs,retail,CL,551043.4,69,2024-04-06 12:53:44
ACC-0000629,Prima Pharma,education,CL,1862024.94,30,2023-05-07 12:34:26
ACC-0000630,Vertex Capital,tech,CO,247717.42,43,2023-04-30 02:52:54
ACC-0000631,Maya SpA,energy,BR,2710605.77,6,2020-04-07 10:46:08
ACC-0000632,Atacama Logistics,manufacturing,AR,497842.07,106,2020-11-27 09:22:19
ACC-0000633,Patagonia Cloud,health,ES,2542506.79,26,2019-03-23 04:06:00
ACC-0000634,Lumen SpA,health,CO,464699.14,176,2025-09-23 03:28:27
ACC-0000635,Atacama Industries,tech,CL,294582.36,8,2024-05-15 04:39:37
ACC-0000636,Salmon Labs,retail,AR,31983.84,117,2019-09-20 12:14:57
ACC-0000637,Prima Bank,manufacturing,BR,2003033.84,14,2023-02-04 01:32:29
ACC-0000638,Hierro Industries,finance,CO,1880095.13,23,2025-12-11 21:38:11
ACC-0000639,Maya Retail,tech,US,330637.64,778,2019-02-14 23:07:42
ACC-0000640,Inca Cloud,tech,BR,8380786.1,9,2021-12-27 14:05:43
ACC-0000641,Maipo Energy,finance,ES,754037.01,996,2020-01-29 01:32:54
ACC-0000642,Pacific SpA,retail,BR,185421.6,135,2019-06-11 02:32:34
ACC-0000643,Selva Labs,health,CO,1289486.63,6,2020-02-09 12:44:35
