opportunity_id,name,stage,amount,close_date,created_at,account_id
OPP-0000265,Deal 0000265,proposal,30465.15,2024-12-05,2025-10-18 22:32:44,ACC-0003819
OPP-0000266,Deal 0000266,qualification,41392.18,2023-01-26,2023-07-29 11:09:35,ACC-0001229
OPP-0000267,Deal 0000267,qualification,80202.62,2026-01-07,2025-02-03 03:34:01,ACC-0000917
OPP-0000268,Deal 0000268,qualification,13916.91,2025-07-03,2022-06-06 02:10:37,ACC-0004508
OPP-0000269,Deal 0000269,won,30129.83,2025-10-15,2025-09-01 21:40:07,ACC-0003257
OPP-0000270,Deal 0000270,lost,72258.36,2026-03-25,2022-11-03 22:23:33,ACC-0001008
OPP-0000271,Deal 0000271,negotiation,10033.27,2025-01-14,2022-02-19 22:38:28,ACC-0000102
OPP-0000272,Deal 0000272,won,7964.75,2025-09-10,2025-11-17 13:26:18,ACC-0004334
OPP-0000273,Deal 0000273,proposal,202945.76,2025-03-08,2022-04-10 01:01:03,ACC-0001893
OPP-0000274,Deal 0000274,qualification,31489.92,2024-02-01,2025-02-25 20:54:45,ACC-0001038
OPP-0000275,Deal 0000275,proposal,8582.59,2023-02-05,2022-06-20 22:59:49,ACC-0001624
OPP-0000276,Deal 0000276,negotiation,5099.87,2025-04-18,2022-10-19 21:18:30,ACC-0001922
OPP-0000277,Deal 0000277,won,26730.1,2023-11-04,2023-11-08 00:45:28,ACC-0003229
OPP-0000278,Deal 0000278,prospect,21839.36,2024-06-17,2024-04-11 11:03:09,ACC-0001120
OPP-0000279,Deal 0000279,negotiation,99770.6,2024-02-03,2025-01-21 08:57:27,ACC-0002553
OPP-0000280,Deal 0000280,prospect,17285.93,2026-03-24,2022-10-02 10:53:55,ACC-0000704
OPP-0000281,Deal 0000281,won,63793.1,2025-05-15,2023-08-03 13:16:10,ACC-0002757
OPP-0000282,Deal 0000282,proposal,15365.44,2024-02-04,2023-04-27 10:37:30,ACC-0001013
OPP-0000283,Deal 0000283,negotiation,131179.87,2025-10-09,2024-01-18 18:28:39,ACC-0000148
OPP-0000284,Deal 0000284,won,17616.43,2024-12-20,2022-11-01 06:47:56,ACC-0001040
OPP-0000285,Deal 0000285,prospect,48304.99,2025-11-08,2022-02-21 05:48:35,ACC-0002752
OPP-0000286,Deal 0000286,proposal,16268.54,2024-02-29,2024-08-05 05:38:26,ACC-0003615
OPP-0000287,Deal 0000287,negotiation,59535.87,2024-05-16,2024-05-14 06:36:57,ACC-0002628
OPP-0000288,Deal 0000288,proposal,100828.5,2025-02-20,2024-08-25 00:26:15,ACC-0004964
OPP-0000289,Deal 0000289,qualification,101966.05,2025-12-10,2025-07-17 18:08:35,ACC-0003904
OPP-0000290,Deal 0000290,prospect,98081.26,2025-07-16,2022-04-10 03:33:46,ACC-0003189
OPP-0000291,Deal 0000291,won,21567.54,2025-02-10,2025-10-10 22:24:51,ACC-0002458
OPP-0000292,Deal 0000292,qualification,14632.52,2023-03-02,2022-01-17 14:57:22,ACC-0000638
OPP-0000293,Deal 0000293,lost,23804.33,2023-06-11,2023-01-25 02:34:54,ACC-0004344
OPP-0000294,Deal 0000294,prospect,7158.43,2026-02-01,2025-09-08 00:12:36,ACC-0003042
OPP-0000295,Deal 0000295,proposal,9295.13,2025-08-31,2024-05-31 13:45:52,ACC-0000764
OPP-0000296,Deal 0000296,qualification,25234.24,2023-12-19,2024-04-22 21:34:54,ACC-0003508
OPP-0000297,Deal 0000297,won,4929.56,2025-06-13,2022-03-17 06:38:57,ACC-0004539
OPP-0000298,Deal 0000298,negotiation,72217.3,2025-07-08,2025-01-06 14:01:19,ACC-0004342
OPP-0000299,Deal 0000299,negotiation,15698.08,2025-11-25,2023-06-09 02:26:41,ACC-0003772
OPP-0000300,Deal 0000300,prospect,7876.08,2023-07-14,2025-11-27 14:03:45,ACC-0004242
OPP-0000301,Deal 0000301,negotiation,3935.52,2024-08-12,2022-09-21 05:02:31,ACC-0004130
OPP-0000302,Deal 0000302,negotiation,14611.65,2023-03-29,2022-06-27 00:31:34,ACC-0002102
OPP-0000303,Deal 0000303,won,20818.19,2024-05-11,2025-05-24 15:32:01,ACC-0003837
OPP-0000304,Deal 0000304,qualification,11178.38,2023-05-25,2024-07-04 22:42:03,ACC-0004784
OPP-0000305,Deal 0000305,prospect,15332.59,2023-03-07,2023-04-27 11:29:12,ACC-0004473
OPP-0000306,Deal 0000306,won,243088.53,2025-06-06,2025-11-16 07:39:50,ACC-0004848
OPP-0000307,Deal 0000307,qualification,7373.69,2023-09-01,2023-10-13 15:54:05,ACC-0001640
OPP-0000308,Deal 0000308,qualification,62564.69,2024-06-13,2024-04-15 12:41:42,ACC-0003902
OPP-0000309,Deal 0000309,qualification,33962.04,2024-08-30,2023-10-31 07:24:08,ACC-0001234
OPP-0000310,Deal 0000310,prospect,18142.77,2025-10-29,2022-05-07 12:22:00,ACC-0002169
OPP-0000311,Deal 0000311,proposal,11994.26,2025-08-29,2025-05-02 11:59:35,ACC-0000477
OPP-0000312,Deal 0000312,proposal,165727.92,2024-11-07,2022-11-14 11:16:26,ACC-0003117
OPP-0000313,Deal 0000313,qualification,98802.64,2023-12-02,2022-03-30 18:11:40,ACC-0004077
OPP-0000314,Deal 0000314,won,118250.58,2024-07-24,2023-08-26 11:55:59,ACC-0004961
OPP-0000315,Deal 0000315,qualification,5802.31,2023-03-25,2024-07-25 22:21:42,ACC-0001204
OPP-0000316,Deal 0000316,qualification,14301.25,2026-01-09,2024-05-12 03:14:03,ACC-0004956
OPP-0000317,Deal 0000317,proposal,95751.87,2023-03-16,2022-09-27 00:14:34,ACC-0004734
OPP-0000318,Deal 0000318,won,86932.04,2025-02-19,2022-10-13 14:12:31,ACC-0004097
OPP-0000319,Deal 0000319,qualification,6423.44,2026-03-09,2025-11-14 00:07:40,ACC-0003323
OPP-0000320,Deal 0000320,prospect,57373.17,2023-01-23,2025-02-14 08:15:58,ACC-0001274
OPP-0000321,Deal 0000321,prospect,18223.42,2023-08-02,2023-05-10 13:17:49,ACC-0000777
OPP-0000322,Deal 0000322,proposal,99382.67,2024-03-09,2023-03-29 08:34:46,ACC-0004329
OPP-0000323,Deal 0000323,qualification,17065.36,2023-09-14,2022-12-29 19:19:29,ACC-0002101
OPP-0000324,Deal 0000324,negotiation,13311.07,2024-10-26,2022-02-19 20:01:16,ACC-0000054
OPP-0000325,Deal 0000325,lost,155817.89,2023-07-03,2022-06-11 13:36:48,ACC-0004735
OPP-0000326,Deal 0000326,prospect,8715.31,2025-10-30,2025-06-15 03:56:00,ACC-0001384
OPP-0000327,Deal 0000327,proposal,41321.23,2023-03-01,2022-12-09 14:29:57,ACC-0000362
OPP-0000328,Deal 0000328,qualification,23979.15,2024-07-29,2025-12-02 09:42:08,ACC-0002871
OPP-0000329,Deal 0000329,lost,177981.52,2023-11-24,2024-10-07 23:17:26,ACC-0002577
OPP-0000330,Deal 0000330,qualification,24552.2,2025-07-26,2022-05-15 01:17:53,ACC-0000510
OPP-0000331,Deal 0000331,proposal,22021.73,2024-12-04,2024-01-28 04:13:09,ACC-0002023
OPP-0000332,Deal 0000332,lost,67743.48,2025-01-13,2025-06-22 14:15:34,ACC-0001860
OPP-0000333,Deal 0000333,proposal,9074.36,2025-09-01,2023-05-15 23:03:22,ACC-0004304
OPP-0000334,Deal 0000334,proposal,23465.57,2023-04-03,2024-04-02 01:26:57,ACC-0001921
OPP-0000335,Deal 0000335,proposal,42250.06,2024-06-20,2022-05-14 21:39:50,ACC-0001426
OPP-0000336,Deal 0000336,proposal,67942.78,2023-04-01,2024-05-08 12:19:03,ACC-0002688
OPP-0000337,Deal 0000337,proposal,2916.11,2025-02-26,2024-06-23 20:18:34,ACC-0001471
OPP-0000338,Deal 0000338,won,20936.64,2024-07-09,2022-05-19 17:16:45,ACC-0004869
OPP-0000339,Deal 0000339,won,64234.19,2024-05-30,2022-02-25 01:38:38,ACC-0004455
OPP-0000340,Deal 0000340,negotiation,4480.94,2024-09-21,2025-10-19 01:33:56,ACC-0004589
OPP-0000341,Deal 0000341,prospect,15263.3,2025-01-19,2025-07-04 04:13:55,ACC-0004928
OPP-0000342,Deal 0000342,lost,8417.42,2023-05-13,2023-08-31 15:57:27,ACC-0002394
OPP-0000343,Deal 0000343,won,4850.54,2023-08-23,2025-10-09 09:21:53,ACC-0003516
OPP-0000344,Deal 0000344,prospect,23368.55,2023-05-06,2022-11-03 20:17:28,ACC-0002270
OPP-0000345,Deal 0000345,proposal,3965.63,2025-01-04,2025-09-08 22:40:54,ACC-0001582
OPP-0000346,Deal 0000346,won,49248.66,2026-03-11,2024-07-17 17:54:37,ACC-0001868
OPP-0000347,Deal 0000347,won,21965.62,2026-01-17,2022-10-15 06:02:23,ACC-0002272
OPP-0000348,Deal 0000348,qualification,70411.75,2024-01-17,2023-04-26 16:38:19,ACC-0001196
OPP-0000349,Deal 0000349,won,42717.7,2026-03-17,2025-12-08 12:28:28,ACC-0000044
OPP-0000350,Deal 0000350,won,6068.55,2024-05-03,2024-04-07 03:44:44,ACC-0002403
OPP-0000351,Deal 0000351,prospect,10257.63,2023-08-13,2023-03-12 14:39:37,ACC-0003047
OPP-0000352,Deal 0000352,negotiation,7855.41,2024-03-29,2023-01-12 13:14:53,ACC-0000571
OPP-0000353,Deal 0000353,prospect,41106.13,2025-06-17,2022-05-03 15:36:04,ACC-0003440
OPP-0000354,Deal 0000354,qualification,19127.63,2026-01-29,2024-10-29 09:26:50,ACC-0000963
OPP-0000355,Deal 0000355,proposal,28576.81,2023-06-22,2024-05-19 01:21:58,ACC-0001332
OPP-0000356,Deal 0000356,proposal,25437.56,2024-08-28,2025-07-28 20:11:41,ACC-0003568
OPP-0000357,Deal 0000357,won,8843.69,2025-08-26,2023-10-13 01:22:09,ACC-0004105
OPP-0000358,Deal 0000358,prospect,11154.87,2025-07-01,2022-11-24 14:02:23,ACC-0004324
OPP-0000359,Deal 0000359,prospect,16976.71,2023-03-09,2025-08-29 14:12:14,ACC-0000245
OPP-0000360,Deal 0000360,lost,60589.7,2025-05-07,2023-11-05 07:08:47,ACC-0001308
OPP-0000361,Deal 0000361,negotiation,11088.05,2023-03-22,2023-02-18 18:00:16,ACC-0002922
OPP-0000362,Deal 0000362,proposal,36980.95,2026-05-02,2022-12-15 09:29:10,ACC-0003934
OPP-0000363,Deal 0000363,proposal,46628.16,2025-01-09,2025-01-19 11:22:16,ACC-0003827
OPP-0000364,Deal 0000364,prospect,13030.85,2024-03-28,2024-12-11 06:37:39,ACC-0004729
OPP-0000365,Deal 0000365,won,16718.24,2024-05-09,2023-02-11 23:08:02,ACC-0003291
OPP-0000366,Deal 0000366,qualification,3318.49,2024-07-07,2023-01-21 15:29:36,ACC-0001723
OPP-0000367,Deal 0000367,proposal,19287.18,2026-02-27,2022-02-05 05:19:45,ACC-0002287
OPP-0000368,Deal 0000368,prospect,9080.36,2023-11-05,2023-09-15 02:41:26,ACC-0000638
OPP-0000369,Deal 0000369,won,26089.25,2024-06-12,2022-02-22 21:06:24,ACC-0003495
OPP-0000370,Deal 0000370,negotiation,19194.14,2025-02-14,2025-11-17 05:26:02,ACC-0003831
OPP-0000371,Deal 0000371,negotiation,10026.59,2025-01-23,2023-11-27 10:13:05,ACC-0002974
OPP-0000372,Deal 0000372,won,27524.67,2024-12-29,2023-12-03 01:52:58,ACC-0002624
OPP-0000373,Deal 0000373,qualification,21250.58,2025-02-08,2024-07-28 03:45:02,ACC-0004700
OPP-0000374,Deal 0000374,prospect,11965.83,2025-01-12,2024-11-22 22:53:00,ACC-0004215
OPP-0000375,Deal 0000375,prospect,11616.41,2025-05-08,2024-05-15 06:04:37,ACC-0002466
OPP-0000376,Deal 0000376,proposal,5546.01,2025-06-24,2025-03-31 06:59:52,ACC-0003438
OPP-0000377,Deal 0000377,prospect,8717.13,2024-11-29,2022-08-31 21:31:17,ACC-0003711
OPP-0000378,Deal 0000378,lost,95761.48,2025-12-25,2024-08-07 05:22:22,ACC-0000679
OPP-0000379,Deal 0000379,negotiation,6869.83,2024-11-03,2022-04-08 22:19:31,ACC-0001248
OPP-0000380,Deal 0000380,proposal,46341.97,2023-11-13,2024-09-09 06:51:35,ACC-0004098
OPP-0000381,Deal 0000381,negotiation,11310.36,2025-12-04,2024-07-20 12:23:07,ACC-0003045
OPP-0000382,Deal 0000382,lost,46266.7,2024-01-29,2025-09-11 13:12:17,ACC-0003562
OPP-0000383,Deal 0000383,negotiation,49533.67,2023-10-01,2024-02-25 11:55:33,ACC-0001086
OPP-0000384,Deal 0000384,proposal,53303.57,2024-06-26,2025-10-19 11:52:42,ACC-0002954
OPP-0000385,Deal 0000385,prospect,47357.56,2024-03-25,2023-06-19 06:56:24,ACC-0000688
OPP-0000386,Deal 0000386,prospect,36551.33,2026-04-28,2025-05-21 18:56:20,ACC-0002333
OPP-0000387,Deal 0000387,negotiation,37780.75,2023-11-06,2023-01-28 03:13:08,ACC-0004202
OPP-0000388,Deal 0000388,prospect,93695.99,2026-01-23,2023-10-14 10:14:30,ACC-0002015
OPP-0000389,Deal 0000389,proposal,53445.37,2026-06-22,2025-12-14 11:21:14,ACC-0000205
OPP-0000390,Deal 0000390,won,34891.92,2025-10-18,2023-07-28 03:14:01,ACC-0000161
OPP-0000391,Deal 0000391,qualification,7298.45,2024-12-18,2025-04-22 23:40:57,ACC-0004080
OPP-0000392,Deal 0000392,proposal,49274.37,2023-04-27,2022-02-11 22:28:49,ACC-0003098
OPP-0000393,Deal 0000393,proposal,8709.24,2023-05-15,2025-10-30 01:05:49,ACC-0000484
OPP-0000394,Deal 0000394,proposal,15407.86,2025-03-26,2023-03-09 04:07:46,ACC-0003211
OPP-0000395,Deal 0000395,prospect,19038.13,2024-12-22,2023-10-31 17:16:33,ACC-0004999
OPP-0000396,Deal 0000396,qualification,4028.12,2024-09-04,2025-06-04 15:03:29,ACC-0001201
OPP-0000397,Deal 0000397,negotiation,10456.12,2023-11-23,2022-08-30 22:15:14,ACC-0000781
OPP-0000398,Deal 0000398,won,50947.14,2024-12-30,2022-01-30 01:18:19,ACC-0001591
OPP-0000399,Deal 0000399,qualification,11251.24,2024-11-18,2023-10-24 10:52:35,ACC-0001567
OPP-0000400,Deal 0000400,won,46593.18,2025-11-02,2024-05-21 17:24:58,ACC-0001065
OPP-0000401,Deal 0000401,qualification,3591.1,2023-09-20,2024-06-03 22:16:39,ACC-0000307
OPP-0000402,Deal 0000402,won,14395.0,2024-01-28,2023-06-17 23:08:22,ACC-0003443
OPP-0000403,Deal 0000403,proposal,12811.89,2024-08-10,2024-10-29 07:10:09,ACC-0001460
OPP-0000404,Deal 0000404,qualification,18791.26,2024-11-13,2022-07-16 05:15:29,ACC-0003812
OPP-0000405,Deal 0000405,won,14878.8,2023-05-23,2022-05-02 01:20:56,ACC-0002801
OPP-0000406,Deal 0000406,negotiation,9375.63,2023-11-11,2024-10-30 07:00:44,ACC-0002675
OPP-0000407,Deal 0000407,qualification,18866.25,2024-11-26,2024-02-02 01:51:38,ACC-0001083
OPP-0000408,Deal 0000408,prospect,18422.11,2023-07-11,2023-06-12 18:55:33,ACC-0001648
OPP-0000409,Deal 0000409,lost,3259.12,2025-08-13,2023-12-15 06:24:35,ACC-0002507
OPP-0000410,Deal 0000410,proposal,17014.13,2025-08-27,2025-12-19 16:36:41,ACC-0003839
OPP-0000411,Deal 0000411,negotiation,18010.73,2026-03-06,2023-02-24 23:04:42,ACC-0002185
OPP-0000412,Deal 0000412,negotiation,74813.44,2026-06-11,2024-11-22 18:24:56,ACC-0004550
OPP-0000413,Deal 0000413,won,89912.89,2024-06-20,2023-12-28 21:42:36,ACC-0004974
OPP-0000414,Deal 0000414,qualification,9996.34,2023-02-10,2024-08-02 12:28:05,ACC-0004799
OPP-0000415,Deal 0000415,lost,102024.14,2026-06-04,2024-03-02 20:18:29,ACC-0001867
OPP-0000416,Deal 0000416,prospect,8028.22,2024-12-16,2022-03-11 09:26:52,ACC-0002504
OPP-0000417,Deal 0000417,won,25429.29,2025-11-26,2025-03-08 09:50:38,ACC-0002605
OPP-0000418,Deal 0000418,negotiation,67660.76,2025-05-14,2022-05-01 09:11:12,ACC-0001015
OPP-0000419,Deal 0000419,prospect,45428.38,2025-09-21,2024-05-18 03:30:32,ACC-0004728
OPP-0000420,Deal 0000420,lost,53217.84,2023-07-16,2023-01-03 18:06:45,ACC-0001758
OPP-0000421,Deal 0000421,negotiation,10451.71,2025-12-04,2022-02-20 04:08:44,ACC-0002731
OPP-0000422,Deal 0000422,negotiation,8299.03,2023-06-26,2023-11-28 01:25:35,ACC-0004898
OPP-0000423,Deal 0000423,proposal,47152.34,2023-05-03,2024-11-12 07:53:12,ACC-0001276
OPP-0000424,Deal 0000424,prospect,4973.77,2025-07-04,2022-05-21 18:23:19,ACC-0004176
OPP-0000425,Deal 0000425,lost,15505.3,2026-04-04,2022-01-27 01:20:55,ACC-0000796
OPP-0000426,Deal 0000426,qualification,45206.46,2025-04-08,2024-12-03 23:37:57,ACC-0001093
OPP-0000427,Deal 0000427,negotiation,48984.78,2023-08-20,2025-10-04 11:06:41,ACC-0000396
OPP-0000428,Deal 0000428,lost,78210.37,2024-11-24,2025-07-02 13:47:02,ACC-0003398
OPP-0000429,Deal 0000429,qualification,10088.75,2023-10-31,2022-08-10 12:46:29,ACC-0000230
OPP-0000430,Deal 0000430,negotiation,41729.5,2024-10-04,2022-11-22 01:48:52,ACC-0002971
OPP-0000431,Deal 0000431,qualification,32926.26,2025-02-15,2022-10-09 22:31:52,ACC-0002642
OPP-0000432,Deal 0000432,lost,12571.23,2023-03-08,2024-05-30 21:31:28,ACC-0001290
OPP-0000433,Deal 0000433,lost,28135.97,2023-05-23,2024-11-28 18:41:48,ACC-0001175
OPP-0000434,Deal 0000434,proposal,26690.2,2025-11-19,2025-10-01 11:29:35,ACC-0000361
OPP-0000435,Deal 0000435,qualification,18963.87,2023-03-18,2022-02-22 15:41:48,ACC-0000007
OPP-0000436,Deal 0000436,qualification,33892.17,2025-09-23,2024-03-18 07:20:58,ACC-0004235
OPP-0000437,Deal 0000437,prospect,32520.42,2023-06-15,2023-10-23 22:23:37,ACC-0004561
OPP-0000438,Deal 0000438,proposal,45527.52,2026-02-08,2024-11-22 12:12:40,ACC-0001617
OPP-0000439,Deal 0000439,prospect,5523.7,2024-07-04,2022-10-12 05:03:30,ACC-0004498
OPP-0000440,Deal 0000440,prospect,31875.02,2025-11-13,2022-07-28 00:39:38,ACC-0001128
OPP-0000441,Deal 0000441,qualification,16184.15,2024-06-20,2023-07-27 20:03:42,ACC-0004798
OPP-0000442,Deal 0000442,won,10829.78,2023-01-29,2023-08-24 03:49:25,ACC-0001551
OPP-0000443,Deal 0000443,prospect,8766.1,2025-08-22,2024-07-23 16:35:32,ACC-0002636
OPP-0000444,Deal 0000444,prospect,15679.43,2023-01-07,2023-04-18 06:37:21,ACC-0002295
OPP-0000445,Deal 0000445,proposal,7924.0,2023-04-28,2022-01-02 15:35:53,ACC-0003483
OPP-0000446,Deal 0000446,prospect,79955.08,2024-11-13,2023-10-17 03:11:55,ACC-0001862
OPP-0000447,Deal 0000447,proposal,7811.57,2023-09-08,2022-08-30 04:57:06,ACC-0000575
OPP-0000448,Deal 0000448,won,19683.46,2023-01-08,2022-02-13 21:49:46,ACC-0000562
OPP-0000449,Deal 0000449,won,9306.31,2023-11-05,2024-11-10 17:11:44,ACC-0004185
OPP-0000450,Deal 0000450,proposal,5333.12,2026-03-28,2022-04-12 23:19:40,ACC-0002151
OPP-0000451,Deal 0000451,proposal,111123.97,2025-02-26,2024-12-06 20:50:39,ACC-0000900
OPP-0000452,Deal 0000452,won,22623.73,2025-07-14,2022-09-27 16:15:42,ACC-0000835
OPP-0000453,Deal 0000453,qualification,5107.33,2026-04-21,2025-11-23 18:55:51,ACC-0001231
OPP-0000454,Deal 0000454,won,23807.07,2023-11-07,2023-03-04 20:58:45,ACC-0002335
OPP-0000455,Deal 0000455,negotiation,9963.29,2024-03-17,2023-05-13 12:56:42,ACC-0000311
OPP-0000456,Deal 0000456,lost,9281.72,2025-08-03,2025-09-28 19:23:34,ACC-0001030
OPP-0000457,Deal 0000457,qualification,17091.25,2026-06-23,2025-12-20 08:20:34,ACC-0003388
OPP-0000458,Deal 0000458,proposal,11601.17,2023-09-24,2022-07-07 03:29:32,ACC-0000917
OPP-0000459,Deal 0000459,proposal,60480.07,2024-10-01,2024-01-02 05:27:58,ACC-0003600
OPP-0000460,Deal 0000460,qualification,55116.03,2024-11-09,2025-06-09 06:40:29,ACC-0004685
OPP-0000461,Deal 0000461,qualification,62670.67,2023-02-12,2022-09-27 23:10:34,ACC-0000446
OPP-0000462,Deal 0000462,proposal,14618.72,2026-01-01,2023-01-21 17:09:09,ACC-0000119
OPP-0000463,Deal 0000463,negotiation,27445.66,2026-05-02,2022-03-04 05:17:32,ACC-0004816
OPP-0000464,Deal 0000464,prospect,6948.11,2025-09-14,2025-03-14 18:34:28,ACC-0003106
OPP-0000465,Deal 0000465,won,25276.42,2023-10-03,2023-11-10 02:58:14,ACC-0003784
OPP-0000466,Deal 0000466,proposal,15756.63,2025-03-31,2022-04-02 10:27:12,ACC-0004640
OPP-0000467,Deal 0000467,won,9127.84,2024-11-11,2024-10-07 02:07:00,ACC-0003434
OPP-0000468,Deal 0000468,prospect,76955.6,2023-04-05,2022-03-14 06:14:18,ACC-0001778
OPP-0000469,Deal 0000469,lost,4480.18,2024-05-28,2024-05-15 12:46:14,ACC-0001820
OPP-0000470,Deal 0000470,prospect,5636.65,2023-12-20,2022-08-27 19:27:36,ACC-0004011
OPP-0000471,Deal 0000471,lost,71449.48,2026-02-02,2024-07-23 03:05:22,ACC-0000873
OPP-0000472,Deal 0000472,won,10754.88,2025-03-01,2023-11-22 09:41:27,ACC-0001620
OPP-0000473,Deal 0000473,prospect,6343.89,2024-11-22,2023-12-29 16:32:30,ACC-0001152
OPP-0000474,Deal 0000474,proposal,51708.9,2025-08-22,2024-05-28 00:32:16,ACC-0002071
OPP-0000475,Deal 0000475,negotiation,9555.63,2025-01-20,2025-05-01 21:56:26,ACC-0000649
OPP-0000476,Deal 0000476,prospect,10135.06,2025-07-28,2024-01-28 03:26:59,ACC-0004377
OPP-0000477,Deal 0000477,negotiation,49380.47,2023-02-14,2023-11-13 10:07:27,ACC-0004044
OPP-0000478,Deal 0000478,lost,35292.04,2026-05-27,2022-05-30 08:48:45,ACC-0002858
OPP-0000479,Deal 0000479,negotiation,33650.15,2023-06-14,2024-07-09 00:02:35,ACC-0004092
OPP-0000480,Deal 0000480,won,6166.13,2024-03-30,2024-02-17 16:42:22,ACC-0001199
OPP-0000481,Deal 0000481,proposal,4077.89,2025-07-28,2024-12-27 09:55:55,ACC-0000351
OPP-0000482,Deal 0000482,qualification,30250.82,2025-11-15,2023-08-03 14:46:52,ACC-0000711
OPP-0000483,Deal 0000483,proposal,12950.63,2026-01-28,2025-06-03 05:51:40,ACC-0003567
OPP-0000484,Deal 0000484,proposal,26089.22,2025-02-06,2022-07-19 01:44:46,ACC-0004178
OPP-0000485,Deal 0000485,qualification,41638.05,2025-04-13,2023-06-29 00:54:29,ACC-0003853
OPP-0000486,Deal 0000486,qualification,62645.58,2024-06-01,2025-11-20 08:32:17,ACC-0004992
OPP-0000487,Deal 0000487,qualification,14479.92,2023-06-13,2022-03-23 14:39:05,ACC-0000186
OPP-0000488,Deal 0000488,proposal,33148.57,2025-04-26,2022-11-09 16:25:33,ACC-0002060
OPP-0000489,Deal 0000489,negotiation,18689.84,2024-08-05,2024-05-07 23:33:30,ACC-0000472
OPP-0000490,Deal 0000490,won,42709.13,2024-01-14,2025-04-11 12:08:49,ACC-0002799
OPP-0000491,Deal 0000491,prospect,10000.85,2026-04-11,2024-08-07 22:58:13,ACC-0001741
OPP-0000492,Deal 0000492,won,8532.13,2024-01-09,2024-02-14 21:42:08,ACC-0003620
OPP-0000493,Deal 0000493,qualification,12098.29,2024-01-04,2023-08-09 21:28:11,ACC-0000061
OPP-0000494,Deal 0000494,negotiation,20921.26,2026-04-22,2022-10-28 21:53:45,ACC-0001269
OPP-0000495,Deal 0000495,prospect,47465.77,2026-03-24,2022-06-12 07:07:04,ACC-0002743
OPP-0000496,Deal 0000496,prospect,17372.82,2024-05-15,2022-05-03 05:45:14,ACC-0002473
OPP-0000497,Deal 0000497,proposal,54662.65,2024-01-20,2024-12-04 02:21:24,ACC-0000104
OPP-0000498,Deal 0000498,proposal,32914.32,2023-03-27,2024-10-27 03:32:54,ACC-0000491
OPP-0000499,Deal 0000499,won,23034.03,2023-03-18,2025-03-26 04:37:47,ACC-0001372
OPP-0000500,Deal 0000500,qualification,84005.36,2025-06-19,2025-12-24 22:18:00,ACC-0004893
OPP-0000501,Deal 0000501,negotiation,31290.27,2024-08-12,2025-11-16 04:20:15,ACC-0004049
OPP-0000502,Deal 0000502,negotiation,6608.58,2025-04-30,2023-09-09 18:29:58,ACC-0002771
OPP-0000503,Deal 0000503,qualification,3829.38,2023-11-09,2022-09-06 20:43:33,ACC-0003829
OPP-0000504,Deal 0000504,proposal,37104.28,2024-10-07,2023-07-20 06:57:49,ACC-0001762
OPP-0000505,Deal 0000505,prospect,8259.58,2024-11-12,2024-07-11 00:58:08,ACC-0001806
OPP-0000506,Deal 0000506,proposal,30667.91,2023-09-15,2024-02-17 17:53:50,ACC-0000269
OPP-0000507,Deal 0000507,lost,31677.6,2025-09-11,2024-11-04 22:35:19,ACC-0000409
OPP-0000508,Deal 0000508,qualification,5903.45,2023-07-07,2025-07-01 16:20:02,ACC-0002572
OPP-0000509,Deal 0000509,lost,146199.17,2026-02-06,2024-09-01 11:10:17,ACC-0001101
OPP-0000510,Deal 0000510,negotiation,112431.42,2024-10-11,2025-01-20 03:12:52,ACC-0004061
OPP-0000511,Deal 0000511,won,8012.67,2026-03-04,2022-06-17 01:23:35,ACC-0000696
OPP-0000512,Deal 0000512,qualification,111574.47,2024-06-24,2025-04-22 18:25:36,ACC-0000903
OPP-0000513,Deal 0000513,won,1685.18,2024-09-15,2022-09-26 00:11:58,ACC-0000174
OPP-0000514,Deal 0000514,won,5050.91,2024-02-29,2022-03-11 10:28:34,ACC-0000807
OPP-0000515,Deal 0000515,qualification,13312.16,2024-01-24,2025-03-31 14:57:23,ACC-0002148
OPP-0000516,Deal 0000516,prospect,5884.66,2023-07-28,2022-03-15 18:47:06,ACC-0000774
OPP-0000517,Deal 0000517,proposal,26097.16,2023-02-07,2025-05-22 22:22:37,ACC-0003875
OPP-0000518,Deal 0000518,lost,53189.83,2024-10-03,2022-09-09 12:19:12,ACC-0004019
OPP-0000519,Deal 0000519,prospect,30383.13,2023-11-30,2022-04-06 15:19:26,ACC-0003729
OPP-0000520,Deal 0000520,prospect,8801.01,2024-07-17,2023-04-09 11:35:44,ACC-0003149
OPP-0000521,Deal 0000521,negotiation,23897.48,2026-02-11,2023-09-10 13:43:58,ACC-0002640
OPP-0000522,Deal 0000522,lost,3582.56,2026-05-30,2023-01-17 16:36:33,ACC-0002335
OPP-0000523,Deal 0000523,won,33316.37,2026-01-17,2023-01-19 23:53:50,ACC-0002867
OPP-0000524,Deal 0000524,lost,30234.9,2026-02-01,2022-04-16 22:57:31,ACC-0002549
